dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
1KGP,svar,buffered,32,16384,128,256,1073741824,6892381,148569.8483586441
1KGP,svar,buffered,1,16384,512,64,1073741824,1639712,624499.9121796999
1KGP,svar,buffered,1,16384,512,64,1073741824,2384583,429425.1867097937
1KGP,svar,buffered,1,16384,512,64,1073741824,2276923,449729.74492330215
1KGP,svar,buffered,4,16384,512,64,1073741824,2217127,461858.97334703873
1KGP,svar,buffered,4,16384,512,64,1073741824,2211003,463138.22278848104
1KGP,svar,buffered,4,16384,512,64,1073741824,2243344,456461.42544344516
1KGP,svar,buffered,16,16384,512,64,1073741824,2693827,380128.3452872066
1KGP,svar,buffered,16,16384,512,64,1073741824,2699659,379307.16434927523
1KGP,svar,buffered,16,16384,512,64,1073741824,2651451,386203.629635245
1KGP,svar,buffered,32,16384,512,64,1073741824,3201160,319884.0420347624
1KGP,svar,buffered,32,16384,512,64,1073741824,2408243,425206.2603317024
1KGP,svar,buffered,32,16384,512,64,1073741824,1623817,630612.9323686105
1KGP,svar,buffered,1,16384,2048,16,1073741824,460559,2223385.0603288612
1KGP,svar,buffered,1,16384,2048,16,1073741824,499748,2049032.7124870932
1KGP,svar,buffered,1,16384,2048,16,1073741824,491012,2085488.7456925698
1KGP,svar,buffered,4,16384,2048,16,1073741824,434052,2359164.339756527
1KGP,svar,buffered,4,16384,2048,16,1073741824,489818,2090572.4166935473
1KGP,svar,buffered,4,16384,2048,16,1073741824,469664,2180282.073993323
1KGP,svar,buffered,16,16384,2048,16,1073741824,634554,1613731.8494564688
1KGP,svar,buffered,16,16384,2048,16,1073741824,531203,1927699.9565138
1KGP,svar,buffered,16,16384,2048,16,1073741824,652630,1569036.054119486
1KGP,svar,buffered,32,16384,2048,16,1073741824,651329,1572170.1321451985
1KGP,svar,buffered,32,16384,2048,16,1073741824,840865,1217793.5816094142
1KGP,svar,buffered,32,16384,2048,16,1073741824,818541,1251006.3637618641
1KGP,svar,buffered,1,16384,8192,10,2684354560,1740350134,1470.9683700923597
1KGP,svar,buffered,1,16384,8192,10,2684354560,1739405554,1471.7671759256668
1KGP,svar,buffered,1,16384,8192,10,2684354560,1739666047,1471.54679739519
1KGP,svar,buffered,4,16384,8192,10,2684354560,485332275,5274.736776984387
1KGP,svar,buffered,4,16384,8192,10,2684354560,478255033,5352.792596748271
1KGP,svar,buffered,4,16384,8192,10,2684354560,482038747,5310.776396985365
1KGP,svar,buffered,16,16384,8192,10,2684354560,225568767,11349.088945456708
1KGP,svar,buffered,16,16384,8192,10,2684354560,226169750,11318.931908444874
1KGP,svar,buffered,16,16384,8192,10,2684354560,225965265,11329.174862340014
1KGP,svar,buffered,32,16384,8192,10,2684354560,184566711,13870.323560135392
1KGP,svar,buffered,32,16384,8192,10,2684354560,221890882,11537.202326321818
1KGP,svar,buffered,32,16384,8192,10,2684354560,177518657,14421.019419947505
1KGP,svar,buffered,1,16384,32768,10,10737418240,8633553046,1186.0702013922623
1KGP,svar,buffered,1,16384,32768,10,10737418240,8628762717,1186.728658075811
1KGP,svar,buffered,1,16384,32768,10,10737418240,9242225088,1107.9583003551277
1KGP,svar,buffered,4,16384,32768,10,10737418240,2590257650,3953.274686786467
1KGP,svar,buffered,4,16384,32768,10,10737418240,2762448897,3706.855902789937
1KGP,svar,buffered,4,16384,32768,10,10737418240,2524843286,4055.697261204195
1KGP,svar,buffered,16,16384,32768,10,10737418240,1176947725,8700.471382448188
1KGP,svar,buffered,16,16384,32768,10,10737418240,1579781617,6481.908568758842
1KGP,svar,buffered,16,16384,32768,10,10737418240,1261715232,8115.93594203355
1KGP,svar,buffered,32,16384,32768,10,10737418240,689016779,14861.75708937271
1KGP,svar,buffered,32,16384,32768,10,10737418240,689267906,14856.342375529088
1KGP,svar,buffered,32,16384,32768,10,10737418240,690155625,14837.23326894568
1KGP,svar,buffered,1,16384,131072,10,42949672960,34803606990,1176.8895106696525
1KGP,svar,buffered,1,16384,131072,10,42949672960,34497209878,1187.342400874035
1KGP,svar,buffered,1,16384,131072,10,42949672960,34508189628,1186.9646145321108
1KGP,svar,buffered,4,16384,131072,10,42949672960,15050124323,2721.5722023906364
1KGP,svar,buffered,4,16384,131072,10,42949672960,9658258324,4240.930261537701
1KGP,svar,buffered,4,16384,131072,10,42949672960,9647547594,4245.638552275588
1KGP,svar,buffered,16,16384,131072,10,42949672960,4413861480,9279.85624052706
1KGP,svar,buffered,16,16384,131072,10,42949672960,4433441586,9238.872150553243
1KGP,svar,buffered,16,16384,131072,10,42949672960,4452476263,9199.375264586333
1KGP,svar,buffered,32,16384,131072,10,42949672960,4207145494,9735.817327547837
1KGP,svar,buffered,32,16384,131072,10,42949672960,4222301324,9700.87088933684
1KGP,svar,buffered,32,16384,131072,10,42949672960,4172383716,9816.930270082572
1KGP,svar,buffered,1,16384,524288,5,85899345920,55111680061,1486.4362673997125
1KGP,svar,buffered,1,16384,524288,5,85899345920,55032881007,1488.564627201328
1KGP,svar,buffered,1,16384,524288,5,85899345920,55184694558,1484.46957360434
1KGP,svar,buffered,4,16384,524288,10,171798691840,40756805232,4019.9421683660785
1KGP,svar,buffered,4,16384,524288,10,171798691840,39034395490,4197.323871506432
1KGP,svar,buffered,4,16384,524288,10,171798691840,38610701919,4243.383099942447
1KGP,svar,buffered,16,16384,524288,10,171798691840,18360681663,8923.415971541317
1KGP,svar,buffered,16,16384,524288,10,171798691840,17818706203,9194.831439131955
1KGP,svar,buffered,16,16384,524288,10,171798691840,17838220823,9184.772496411202
1KGP,svar,buffered,32,16384,524288,10,171798691840,17688253409,9262.644321718966
1KGP,svar,buffered,32,16384,524288,10,171798691840,19481157707,8410.17779662698
1KGP,svar,buffered,32,16384,524288,10,171798691840,17166597112,9544.116340067805
