dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
1KGP,svar,buffered,4,131072,128,32,1073741824,1298101,788844.6276522396
1KGP,svar,buffered,16,131072,128,32,1073741824,1718686,595804.003756358
1KGP,svar,buffered,16,131072,128,32,1073741824,1602787,638887.1384656851
1KGP,svar,buffered,16,131072,128,32,1073741824,1645778,622198.1336486451
1KGP,svar,buffered,32,131072,128,32,1073741824,1559444,656644.2911704427
1KGP,svar,buffered,32,131072,128,32,1073741824,1328426,770837.0658207533
1KGP,svar,buffered,32,131072,128,32,1073741824,850861,1203486.8209966142
1KGP,svar,buffered,1,131072,512,10,1342177280,331497,3861271.746048984
1KGP,svar,buffered,1,131072,512,10,1342177280,330682,3870788.2497384194
1KGP,svar,buffered,1,131072,512,10,1342177280,318213,4022462.9414888765
1KGP,svar,buffered,4,131072,512,10,1342177280,339917,3765625.137901311
1KGP,svar,buffered,4,131072,512,10,1342177280,342419,3738110.3268218176
1KGP,svar,buffered,4,131072,512,10,1342177280,341905,3743729.983474942
1KGP,svar,buffered,16,131072,512,10,1342177280,419390,3052051.789503803
1KGP,svar,buffered,16,131072,512,10,1342177280,427881,2991485.950532975
1KGP,svar,buffered,16,131072,512,10,1342177280,436363,2933337.6111173495
1KGP,svar,buffered,32,131072,512,10,1342177280,548159,2335088.906685834
1KGP,svar,buffered,32,131072,512,10,1342177280,577432,2216711.2317987224
1KGP,svar,buffered,32,131072,512,10,1342177280,509510,2512217.6208514064
1KGP,svar,buffered,1,131072,2048,10,5368709120,3033978932,1687.552918050388
1KGP,svar,buffered,1,131072,2048,10,5368709120,3036532590,1686.1337226747828
1KGP,svar,buffered,1,131072,2048,10,5368709120,3030607417,1689.4303007640267
1KGP,svar,buffered,4,131072,2048,10,5368709120,860874404,5947.441318048526
1KGP,svar,buffered,4,131072,2048,10,5368709120,861064179,5946.130526467993
1KGP,svar,buffered,4,131072,2048,10,5368709120,864495579,5922.528841526904
1KGP,svar,buffered,16,131072,2048,10,5368709120,383467655,13351.843195223335
1KGP,svar,buffered,16,131072,2048,10,5368709120,383263942,13358.93998606318
1KGP,svar,buffered,16,131072,2048,10,5368709120,385953670,13265.840949251759
1KGP,svar,buffered,32,131072,2048,10,5368709120,327329136,15641.748432684586
1KGP,svar,buffered,32,131072,2048,10,5368709120,329396778,15543.564302866374
1KGP,svar,buffered,32,131072,2048,10,5368709120,296242889,17283.11527504716
1KGP,svar,buffered,1,131072,8192,10,21474836480,17590337699,1164.275544361168
1KGP,svar,buffered,1,131072,8192,10,21474836480,17535881736,1167.8910880173148
1KGP,svar,buffered,1,131072,8192,10,21474836480,17541000127,1167.5503022473697
1KGP,svar,buffered,4,131072,8192,10,21474836480,4858378591,4215.398124373959
1KGP,svar,buffered,4,131072,8192,10,21474836480,4829396563,4240.695443589315
1KGP,svar,buffered,4,131072,8192,10,21474836480,4852638239,4220.384663213713
1KGP,svar,buffered,16,131072,8192,10,21474836480,2399718042,8534.335968458749
1KGP,svar,buffered,16,131072,8192,10,21474836480,2429690529,8429.05701592748
1KGP,svar,buffered,16,131072,8192,10,21474836480,2429935186,8428.208339874627
1KGP,svar,buffered,32,131072,8192,10,21474836480,1996484633,10258.030370725122
1KGP,svar,buffered,32,131072,8192,10,21474836480,1498211434,13669.63269351207
1KGP,svar,buffered,32,131072,8192,10,21474836480,1794510504,11412.582960283413
1KGP,svar,buffered,1,131072,32768,8,68719476736,56109614801,1167.9994637716172
1KGP,svar,buffered,1,131072,32768,8,68719476736,56085068419,1168.51065439368
1KGP,svar,buffered,1,131072,32768,8,68719476736,56076467091,1168.6898872150634
1KGP,svar,buffered,4,131072,32768,10,85899345920,19397240158,4223.281215921522
1KGP,svar,buffered,4,131072,32768,10,85899345920,19584597033,4182.879017728319
1KGP,svar,buffered,4,131072,32768,10,85899345920,19516453758,4197.483877747008
1KGP,svar,buffered,16,131072,32768,10,85899345920,11073176152,7398.0580526756885
1KGP,svar,buffered,16,131072,32768,10,85899345920,10494314212,7806.1318105309265
1KGP,svar,buffered,16,131072,32768,10,85899345920,10489101524,7810.011163735971
1KGP,svar,buffered,32,131072,32768,10,85899345920,8784216418,9325.817591667628
1KGP,svar,buffered,32,131072,32768,10,85899345920,8885703659,9219.303630166223
1KGP,svar,buffered,32,131072,32768,10,85899345920,9534292886,8592.142173468364
1KGP,svar,buffered,1,131072,65536,5,85899345920,56531738606,1449.0974808141743
1KGP,svar,buffered,1,131072,65536,5,85899345920,56546455415,1448.7203379731066
1KGP,svar,buffered,1,131072,65536,5,85899345920,56538944571,1448.9127913791738
1KGP,svar,buffered,4,131072,65536,10,171798691840,38708997964,4232.607626587851
1KGP,svar,buffered,4,131072,65536,10,171798691840,38762286727,4226.788815477098
1KGP,svar,buffered,4,131072,65536,10,171798691840,40191394426,4076.4945416775868
1KGP,svar,buffered,16,131072,65536,10,171798691840,22135826436,7401.575923704537
1KGP,svar,buffered,16,131072,65536,10,171798691840,22148625183,7397.2988682726045
1KGP,svar,buffered,16,131072,65536,10,171798691840,22144888407,7398.547104360669
1KGP,svar,buffered,32,131072,65536,10,171798691840,19534677141,8387.136312385088
1KGP,svar,buffered,32,131072,65536,10,171798691840,18748442845,8738.859080432609
1KGP,svar,buffered,32,131072,65536,10,171798691840,18675200658,8773.131973273601
