dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
1KGP,svar,buffered,4,2048,8192,32,1073741824,833106,1229135.308112053
1KGP,svar,buffered,4,2048,8192,32,1073741824,890681,1149682.0971818191
1KGP,svar,buffered,16,2048,8192,32,1073741824,864288,1184790.2551001518
1KGP,svar,buffered,16,2048,8192,32,1073741824,893220,1146414.097310853
1KGP,svar,buffered,16,2048,8192,32,1073741824,882149,1160801.633284173
1KGP,svar,buffered,32,2048,8192,32,1073741824,863065,1186469.1535399999
1KGP,svar,buffered,32,2048,8192,32,1073741824,848152,1207330.761467284
1KGP,svar,buffered,32,2048,8192,32,1073741824,906261,1129917.3196242584
1KGP,svar,buffered,1,2048,32768,10,1342177280,283185,4520013.4187898375
1KGP,svar,buffered,1,2048,32768,10,1342177280,321746,3978293.4364374387
1KGP,svar,buffered,1,2048,32768,10,1342177280,323029,3962492.531630287
1KGP,svar,buffered,4,2048,32768,10,1342177280,286760,4463662.993443995
1KGP,svar,buffered,4,2048,32768,10,1342177280,267462,4785726.570503473
1KGP,svar,buffered,4,2048,32768,10,1342177280,333028,3843520.6649290747
1KGP,svar,buffered,16,2048,32768,10,1342177280,287907,4445880.093224548
1KGP,svar,buffered,16,2048,32768,10,1342177280,283712,4511617.414843221
1KGP,svar,buffered,16,2048,32768,10,1342177280,305797,4185783.3791698413
1KGP,svar,buffered,32,2048,32768,10,1342177280,397349,3221349.4937699605
1KGP,svar,buffered,32,2048,32768,10,1342177280,324015,3950434.3934694384
1KGP,svar,buffered,32,2048,32768,10,1342177280,431761,2964603.102179215
1KGP,svar,buffered,1,2048,131072,10,5368709120,4256452189,1202.8797159361209
1KGP,svar,buffered,1,2048,131072,10,5368709120,4061011302,1260.769699773665
1KGP,svar,buffered,1,2048,131072,10,5368709120,4079100515,1255.1786799987692
1KGP,svar,buffered,4,2048,131072,10,5368709120,1326775882,3858.9787992543565
1KGP,svar,buffered,4,2048,131072,10,5368709120,1334947247,3835.3575480275144
1KGP,svar,buffered,4,2048,131072,10,5368709120,1327256462,3857.5815199157796
1KGP,svar,buffered,16,2048,131072,10,5368709120,668915605,7654.179334028244
1KGP,svar,buffered,16,2048,131072,10,5368709120,666454539,7682.444488535474
1KGP,svar,buffered,16,2048,131072,10,5368709120,666725477,7679.322564720293
1KGP,svar,buffered,32,2048,131072,10,5368709120,593515079,8626.571052965615
1KGP,svar,buffered,32,2048,131072,10,5368709120,586443109,8730.599646282144
1KGP,svar,buffered,32,2048,131072,10,5368709120,454107281,11274.86876829002
1KGP,svar,buffered,1,2048,524288,10,21474836480,23904991185,856.7248505345976
1KGP,svar,buffered,1,2048,524288,10,21474836480,23408622731,874.8912840941457
1KGP,svar,buffered,1,2048,524288,10,21474836480,23373883390,876.1915877770622
1KGP,svar,buffered,4,2048,524288,10,21474836480,7471933591,2740.92371814818
1KGP,svar,buffered,4,2048,524288,10,21474836480,7466623219,2742.873103317362
1KGP,svar,buffered,4,2048,524288,10,21474836480,7468707695,2742.107582240839
1KGP,svar,buffered,16,2048,524288,10,21474836480,4137685655,4949.626846411559
1KGP,svar,buffered,16,2048,524288,10,21474836480,4118633492,4972.523056440974
1KGP,svar,buffered,16,2048,524288,10,21474836480,4047382627,5060.060262990302
1KGP,svar,buffered,32,2048,524288,10,21474836480,3546414184,5774.847194215937
1KGP,svar,buffered,32,2048,524288,10,21474836480,3219838170,6360.568115136047
1KGP,svar,buffered,32,2048,524288,10,21474836480,3224285893,6351.794065303749
1KGP,svar,buffered,1,2048,2097152,6,48774848512,49980909618,930.6617400125925
1KGP,svar,buffered,1,2048,2097152,6,48774848512,49916982264,931.8536137960153
1KGP,svar,buffered,1,2048,2097152,6,48774848512,49846639385,933.1686325577552
1KGP,svar,buffered,4,2048,2097152,10,80369827840,27362375576,2801.169087534492
1KGP,svar,buffered,4,2048,2097152,10,80369827840,27470858650,2790.1072042027345
1KGP,svar,buffered,4,2048,2097152,10,80369827840,27459496145,2791.2617267362466
1KGP,svar,buffered,16,2048,2097152,10,80369827840,14549252101,5268.081142104336
1KGP,svar,buffered,16,2048,2097152,10,80369827840,14517259525,5279.690735913878
1KGP,svar,buffered,16,2048,2097152,10,80369827840,14730901477,5203.119493037934
1KGP,svar,buffered,32,2048,2097152,10,80369827840,13865801555,5527.746832447726
1KGP,svar,buffered,32,2048,2097152,10,80369827840,12895134680,5943.8418075521795
1KGP,svar,buffered,32,2048,2097152,10,80369827840,12935009544,5925.5186758291275
1KGP,svar,buffered,1,2048,4194304,5,77605068800,69140103523,1070.4346271752402
1KGP,svar,buffered,1,2048,4194304,5,77605068800,68986729615,1072.8144579476889
1KGP,svar,buffered,1,2048,4194304,5,77605068800,68902062974,1074.1327290218792
1KGP,svar,buffered,4,2048,4194304,8,126379917312,49900635619,2415.3055317818275
1KGP,svar,buffered,4,2048,4194304,8,126379917312,45293331498,2660.993953498916
1KGP,svar,buffered,4,2048,4194304,10,157974896640,55326643892,2723.0388645403505
1KGP,svar,buffered,16,2048,4194304,10,157974896640,29576789813,5093.74419992941
1KGP,svar,buffered,16,2048,4194304,10,157974896640,29638158572,5083.19709527533
1KGP,svar,buffered,16,2048,4194304,10,157974896640,29607259375,5088.502101944381
1KGP,svar,buffered,32,2048,4194304,10,157974896640,26087097520,5775.13851232385
1KGP,svar,buffered,32,2048,4194304,10,157974896640,27469482613,5484.508160747134
1KGP,svar,buffered,32,2048,4194304,10,157974896640,26966928805,5586.717073045649
