dataset,backend,dl_mode,threads,seqlen,batch_size,n_batches_measured,total_bytes,duration_ns,throughput (MiB/s)
UKBB,svar,buffered,4,2048,2048,128,1073741824,4453507,229931.15313392345
UKBB,svar,buffered,16,2048,2048,128,1073741824,4391109,233198.49268146156
UKBB,svar,buffered,16,2048,2048,128,1073741824,4389749,233270.74053664572
UKBB,svar,buffered,16,2048,2048,128,1073741824,4427707,231270.94904879658
UKBB,svar,buffered,32,2048,2048,128,1073741824,3299863,310315.91311518085
UKBB,svar,buffered,32,2048,2048,128,1073741824,3172731,322750.33717009105
UKBB,svar,buffered,32,2048,2048,128,1073741824,3185453,321461.3431747384
UKBB,svar,buffered,1,2048,8192,32,1073741824,856302,1195839.7854962386
UKBB,svar,buffered,1,2048,8192,32,1073741824,827010,1238195.426899312
UKBB,svar,buffered,1,2048,8192,32,1073741824,887872,1153319.3973906147
UKBB,svar,buffered,4,2048,8192,32,1073741824,845837,1210635.1460151307
UKBB,svar,buffered,4,2048,8192,32,1073741824,836191,1224600.5996237702
UKBB,svar,buffered,4,2048,8192,32,1073741824,878184,1166042.6516538677
UKBB,svar,buffered,16,2048,8192,32,1073741824,861585,1188507.2279577756
UKBB,svar,buffered,16,2048,8192,32,1073741824,846339,1209917.0663292133
UKBB,svar,buffered,16,2048,8192,32,1073741824,838062,1221866.639938334
UKBB,svar,buffered,32,2048,8192,32,1073741824,851245,1202943.9233123248
UKBB,svar,buffered,32,2048,8192,32,1073741824,889317,1151445.4350923237
UKBB,svar,buffered,32,2048,8192,32,1073741824,824355,1242183.282687677
UKBB,svar,buffered,1,2048,32768,10,1342177280,306474,4176536.9982445496
UKBB,svar,buffered,1,2048,32768,10,1342177280,278770,4591598.809054059
UKBB,svar,buffered,1,2048,32768,10,1342177280,285759,4479298.989708111
UKBB,svar,buffered,4,2048,32768,10,1342177280,295759,4327848.01138765
UKBB,svar,buffered,4,2048,32768,10,1342177280,317093,4036670.6297521545
UKBB,svar,buffered,4,2048,32768,10,1342177280,325125,3936947.327950788
UKBB,svar,buffered,16,2048,32768,10,1342177280,291200,4395604.395604396
UKBB,svar,buffered,16,2048,32768,10,1342177280,314252,4073164.2121609407
UKBB,svar,buffered,16,2048,32768,10,1342177280,300141,4264662.27539723
UKBB,svar,buffered,32,2048,32768,10,1342177280,338951,3776357.054559509
UKBB,svar,buffered,32,2048,32768,10,1342177280,288125,4442516.268980477
UKBB,svar,buffered,32,2048,32768,10,1342177280,396510,3228165.746135028
UKBB,svar,buffered,1,2048,131072,10,5368709120,3473343712,1474.0838870368611
UKBB,svar,buffered,1,2048,131072,10,5368709120,3473542549,1473.9995056268995
UKBB,svar,buffered,1,2048,131072,10,5368709120,3469360606,1475.7762543176812
UKBB,svar,buffered,4,2048,131072,10,5368709120,1117156306,4583.065030830162
UKBB,svar,buffered,4,2048,131072,10,5368709120,1145988548,4467.758433481309
UKBB,svar,buffered,4,2048,131072,10,5368709120,1148534840,4457.853450923613
UKBB,svar,buffered,16,2048,131072,10,5368709120,669265961,7650.17242524904
UKBB,svar,buffered,16,2048,131072,10,5368709120,667467918,7670.780665146515
UKBB,svar,buffered,16,2048,131072,10,5368709120,667891571,7665.914981280697
UKBB,svar,buffered,32,2048,131072,10,5368709120,620665207,8249.213814880395
UKBB,svar,buffered,32,2048,131072,10,5368709120,525653395,9740.258597587865
UKBB,svar,buffered,32,2048,131072,10,5368709120,474116735,10799.028218229842
UKBB,svar,buffered,1,2048,524288,10,21474836480,17363219023,1179.5047895710693
UKBB,svar,buffered,1,2048,524288,10,21474836480,17338463166,1181.1888864614266
UKBB,svar,buffered,1,2048,524288,10,21474836480,17340241873,1181.0677238527353
UKBB,svar,buffered,4,2048,524288,10,21474836480,5586485120,3665.9902532775386
UKBB,svar,buffered,4,2048,524288,10,21474836480,5708692281,3587.511638727265
UKBB,svar,buffered,4,2048,524288,10,21474836480,5706147126,3589.111803073407
UKBB,svar,buffered,16,2048,524288,10,21474836480,3309845137,6187.600673837811
UKBB,svar,buffered,16,2048,524288,10,21474836480,3302633547,6201.111842578882
UKBB,svar,buffered,16,2048,524288,10,21474836480,3302015830,6202.271901282798
UKBB,svar,buffered,32,2048,524288,10,21474836480,2876976480,7118.584438340628
UKBB,svar,buffered,32,2048,524288,10,21474836480,2314065317,8850.225553075865
UKBB,svar,buffered,32,2048,524288,10,21474836480,2359923936,8678.24580596991
UKBB,svar,buffered,1,2048,2097152,8,68719476736,58058004495,1128.8021448557367
UKBB,svar,buffered,1,2048,2097152,8,68719476736,57887270864,1132.1314517308974
UKBB,svar,buffered,1,2048,2097152,8,68719476736,57887897497,1132.1191964761954
UKBB,svar,buffered,4,2048,2097152,10,85899345920,36360730533,2252.980036406355
UKBB,svar,buffered,4,2048,2097152,10,85899345920,28217352837,2903.1780717779598
UKBB,svar,buffered,4,2048,2097152,10,85899345920,25394811253,3225.855832668275
UKBB,svar,buffered,16,2048,2097152,10,85899345920,14017346302,5844.18749705225
UKBB,svar,buffered,16,2048,2097152,10,85899345920,14010984698,5846.841015513613
UKBB,svar,buffered,16,2048,2097152,10,85899345920,14006910389,5848.5417358230525
UKBB,svar,buffered,32,2048,2097152,10,85899345920,12393400449,6609.969583175211
UKBB,svar,buffered,32,2048,2097152,10,85899345920,11793579883,6946.152127911949
UKBB,svar,buffered,32,2048,2097152,10,85899345920,11671504843,7018.803582053229
UKBB,svar,buffered,1,2048,4194304,5,85899345920,61063230379,1341.5602072073273
UKBB,svar,buffered,1,2048,4194304,5,85899345920,60929144533,1344.512558446165
UKBB,svar,buffered,1,2048,4194304,5,85899345920,60967920802,1343.6574336534154
UKBB,svar,buffered,4,2048,4194304,10,171798691840,53215275378,3078.8152243168497
UKBB,svar,buffered,4,2048,4194304,8,137438953472,59374190717,2207.55851014019
UKBB,svar,buffered,4,2048,4194304,10,171798691840,54226094477,3021.423570703451
UKBB,svar,buffered,16,2048,4194304,10,171798691840,28763892343,5696.030218937744
UKBB,svar,buffered,16,2048,4194304,10,171798691840,28723954600,5703.9499707327905
UKBB,svar,buffered,16,2048,4194304,10,171798691840,28668288730,5715.025460468076
UKBB,svar,buffered,32,2048,4194304,10,171798691840,23241232937,7049.539946702527
UKBB,svar,buffered,32,2048,4194304,10,171798691840,23973424651,6834.234256688303
UKBB,svar,buffered,32,2048,4194304,10,171798691840,23852222769,6868.961504624961
