dataset,backend,dl_mode,threads,seqlen,batch_size,elapsed_ns,rss_bytes
1KGP,svar,none,32,16384,524288,92495886473,118272225280
1KGP,svar,none,32,16384,524288,93112993307,106806169600
1KGP,svar,none,32,16384,524288,93638838800,112437391360
1KGP,svar,none,32,16384,524288,94222948363,121161543680
1KGP,svar,none,32,16384,524288,94833476973,107730747392
1KGP,svar,none,32,16384,524288,95434892943,117042225152
1KGP,svar,none,32,16384,524288,96089150650,106807201792
1KGP,svar,none,32,16384,524288,96646139309,112214028288
1KGP,svar,none,32,16384,524288,97276605327,121196130304
1KGP,svar,none,32,16384,524288,97874008566,107708837888
1KGP,svar,none,32,16384,524288,98493130676,117171187712
1KGP,svar,none,32,16384,524288,99102357641,106808238080
1KGP,svar,none,32,16384,524288,99687190731,112739352576
1KGP,svar,none,32,16384,524288,100279417903,122398715904
1KGP,svar,none,32,16384,524288,100853685211,108112351232
1KGP,svar,none,32,16384,524288,101447112991,117474226176
1KGP,svar,none,32,16384,524288,102076899688,106809270272
1KGP,svar,none,32,16384,524288,102599137235,112656498688
1KGP,svar,none,32,16384,524288,103181332711,121837830144
1KGP,svar,none,32,16384,524288,103761584033,108079943680
1KGP,svar,none,32,16384,524288,104366348371,117393469440
1KGP,svar,none,32,16384,524288,104964021097,106810302464
1KGP,svar,none,32,16384,524288,105539723529,112422649856
1KGP,svar,none,32,16384,524288,106124748991,121268436992
1KGP,svar,none,32,16384,524288,106731853744,107825070080
1KGP,svar,none,32,16384,524288,107336754936,117218357248
1KGP,svar,none,32,16384,524288,107973560858,106811351040
1KGP,svar,none,32,16384,524288,108529584338,112541138944
1KGP,svar,none,32,16384,524288,109117736748,121202376704
1KGP,svar,none,32,16384,524288,109736554082,109063692288
1KGP,svar,none,32,16384,524288,110344335712,118188449792
1KGP,svar,none,32,16384,524288,110866589409,103984357376
1KGP,svar,none,32,16384,524288,111490081222,114017132544
1KGP,svar,none,32,16384,524288,112079208695,106855370752
1KGP,svar,none,32,16384,524288,112627594454,115250774016
1KGP,svar,none,32,16384,524288,113228153903,123842457600
1KGP,svar,none,32,16384,524288,113750451004,109885652992
1KGP,svar,none,32,16384,524288,114357484309,119222173696
1KGP,svar,none,32,16384,524288,114971115747,106848362496
1KGP,svar,none,32,16384,524288,115511144429,114052202496
1KGP,svar,none,32,16384,524288,116163836964,123625463808
1KGP,svar,none,32,16384,524288,116686707296,109276491776
1KGP,svar,none,32,16384,524288,117308164244,118906613760
1KGP,svar,none,32,16384,524288,117889386448,106822545408
1KGP,svar,none,32,16384,524288,118414188393,112989978624
1KGP,svar,none,32,16384,524288,119018653255,122309722112
1KGP,svar,none,32,16384,524288,119608775106,107983454208
1KGP,svar,none,32,16384,524288,120214200970,117202661376
1KGP,svar,none,32,16384,524288,120864190569,106808238080
1KGP,svar,none,32,16384,524288,121422177607,112355573760
1KGP,svar,none,32,16384,524288,122014321360,121167806464
1KGP,svar,none,32,16384,524288,122604064304,106858455040
1KGP,svar,none,32,16384,524288,123160193744,115022671872
1KGP,svar,none,32,16384,524288,123790943773,123828613120
1KGP,svar,none,32,16384,524288,124313483514,109697417216
1KGP,svar,none,32,16384,524288,124937708561,119136698368
1KGP,svar,none,32,16384,524288,125528853178,106837319680
1KGP,svar,none,32,16384,524288,126060926612,113530531840
1KGP,svar,none,32,16384,524288,126649719437,122659434496
1KGP,svar,none,32,16384,524288,127201218029,108136050688
1KGP,svar,none,32,16384,524288,127798419728,117359345664
1KGP,svar,none,32,16384,524288,128423869220,106808672256
1KGP,svar,none,32,16384,524288,129004453277,112348786688
1KGP,svar,none,32,16384,524288,129615693780,121578352640
1KGP,svar,none,32,16384,524288,130192048550,106861871104
1KGP,svar,none,32,16384,524288,130735138778,114485198848
1KGP,svar,none,32,16384,524288,131349959854,123679100928
1KGP,svar,none,32,16384,524288,131874247635,110519164928
1KGP,svar,none,32,16384,524288,132477368616,101110702080
1KGP,svar,none,32,16384,524288,133050932464,107010547712
1KGP,svar,none,32,16384,524288,133641810202,116546297856
1KGP,svar,none,32,16384,524288,134221408734,108899528704
1KGP,svar,none,32,16384,524288,134796298017,118267604992
1KGP,svar,none,32,16384,524288,135395960579,106829856768
1KGP,svar,none,32,16384,524288,135924906061,113320849408
1KGP,svar,none,32,16384,524288,136528962961,122560901120
1KGP,svar,none,32,16384,524288,137101164559,108363567104
1KGP,svar,none,32,16384,524288,137714946264,117677109248
1KGP,svar,none,32,16384,524288,138331140932,106804416512
1KGP,svar,none,32,16384,524288,138886831448,112365576192
1KGP,svar,none,32,16384,524288,139476569211,121257500672
1KGP,svar,none,32,16384,524288,140065246815,107804553216
1KGP,svar,none,32,16384,524288,140672803850,117189505024
1KGP,svar,none,32,16384,524288,141296803658,106805493760
1KGP,svar,none,32,16384,524288,141873599157,112242876416
1KGP,svar,none,32,16384,524288,142461898758,120904118272
1KGP,svar,none,32,16384,524288,143020522102,106989981696
1KGP,svar,none,32,16384,524288,143619894640,116259405824
1KGP,svar,none,32,16384,524288,144221270153,106806562816
1KGP,svar,none,32,16384,524288,144795023844,112887754752
1KGP,svar,none,32,16384,524288,145359952167,122278801408
1KGP,svar,none,32,16384,524288,145936043652,108872081408
1KGP,svar,none,32,16384,524288,146527512782,118491807744
1KGP,svar,none,32,16384,524288,147106080725,106831704064
1KGP,svar,none,32,16384,524288,147630230928,113761202176
1KGP,svar,none,32,16384,524288,148216992334,123433267200
1KGP,svar,none,32,16384,524288,148738027798,109263269888
1KGP,svar,none,32,16384,524288,149341682462,119326490624
1KGP,svar,none,32,16384,524288,149939263976,106854793216
1KGP,svar,none,32,16384,524288,150470013250,114777272320
1KGP,svar,none,32,16384,524288,151071775664,123845357568
1KGP,svar,none,32,16384,524288,151592493555,110607548416
1KGP,svar,none,32,16384,524288,152173265560,120214601728
1KGP,svar,none,32,16384,524288,152766893892,108331761664
1KGP,svar,none,32,16384,524288,153354470041,118018564096
1KGP,svar,none,32,16384,524288,153875316167,103936122880
1KGP,svar,none,32,16384,524288,154459226686,113599864832
1KGP,svar,none,32,16384,524288,155040122374,106852868096
1KGP,svar,none,32,16384,524288,155582754166,114780024832
1KGP,svar,none,32,16384,524288,156175962164,123820605440
1KGP,svar,none,32,16384,524288,156696674596,110286286848
1KGP,svar,none,32,16384,524288,157291311915,120073695232
1KGP,svar,none,32,16384,524288,157879729512,106878857216
1KGP,svar,none,32,16384,524288,158431191235,115976318976
1KGP,svar,none,32,16384,524288,159016101898,124058664960
1KGP,svar,none,32,16384,524288,159645437377,112843767808
1KGP,svar,none,32,16384,524288,160230792609,122522124288
1KGP,svar,none,32,16384,524288,160795073166,108777828352
1KGP,svar,none,32,16384,524288,161386990721,118687940608
1KGP,svar,none,32,16384,524288,161971558103,106835025920
1KGP,svar,none,32,16384,524288,162502524057,114113556480
1KGP,svar,none,32,16384,524288,163080968189,123596877824
1KGP,svar,none,32,16384,524288,163601930127,109264371712
1KGP,svar,none,32,16384,524288,164191662752,119081140224
1KGP,svar,none,32,16384,524288,164776245880,106840281088
1KGP,svar,none,32,16384,524288,165307342844,114238337024
1KGP,svar,none,32,16384,524288,165880660710,123612606464
1KGP,svar,none,32,16384,524288,166401620560,109391155200
1KGP,svar,none,32,16384,524288,166987862689,119176560640
1KGP,svar,none,32,16384,524288,167587406664,106857979904
1KGP,svar,none,32,16384,524288,168121664768,115128578048
1KGP,svar,none,32,16384,524288,168704457482,123695443968
1KGP,svar,none,32,16384,524288,169225335944,107999752192
1KGP,svar,none,32,16384,524288,169812009201,117724266496
1KGP,svar,none,32,16384,524288,170401115749,106808623104
1KGP,svar,none,32,16384,524288,170922903298,113131040768
1KGP,svar,none,32,16384,524288,171504068636,122933129216
1KGP,svar,none,32,16384,524288,172067184565,109101826048
1KGP,svar,none,32,16384,524288,172663887633,118989897728
1KGP,svar,none,32,16384,524288,173255978008,106960228352
1KGP,svar,none,32,16384,524288,173838274655,116988878848
1KGP,svar,none,32,16384,524288,174404994213,103445405696
1KGP,svar,none,32,16384,524288,174988419970,113163612160
1KGP,svar,none,32,16384,524288,175571268420,106846691328
1KGP,svar,none,32,16384,524288,176100535722,114350067712
1KGP,svar,none,32,16384,524288,176683861508,123646427136
1KGP,svar,none,32,16384,524288,177204490628,109587861504
1KGP,svar,none,32,16384,524288,177786321853,119180234752
1KGP,svar,none,32,16384,524288,178379563035,106849415168
1KGP,svar,none,32,16384,524288,178913623865,114516643840
1KGP,svar,none,32,16384,524288,179464281102,123368591360
1KGP,svar,none,32,16384,524288,179984977006,107474812928
1KGP,svar,none,32,16384,524288,180536423414,116538851328
1KGP,svar,none,32,16384,524288,181151707472,89593171968
1KGP,svar,none,32,16384,524288,181226719279,89590063104
