dataset,threads,seqlen,batch_size,throughput (MiB/s)
tcga-atac,64,2048,512,4503.629814857861
tcga-atac,64,2048,512,4627.632726635109
tcga-atac,64,2048,1024,6579.848450796053
tcga-atac,64,2048,1024,6855.901004007178
tcga-atac,64,2048,1024,7091.14766447897
tcga-atac,64,2048,1024,7089.609155966343
tcga-atac,64,2048,1024,7140.624228314179
tcga-atac,64,2048,2048,8896.739194728027
tcga-atac,64,2048,2048,6523.414446491216
tcga-atac,64,2048,2048,5833.609443996434
tcga-atac,64,2048,2048,4598.373359557158
tcga-atac,64,2048,2048,4639.905127855855
tcga-atac,64,2048,4096,10393.865779751226
tcga-atac,64,2048,4096,5924.447165296835
tcga-atac,64,2048,4096,5856.020908425357
tcga-atac,64,2048,4096,7886.7446471558715
tcga-atac,64,2048,4096,9774.593363720867
tcga-atac,64,2048,8192,6147.761532221265
tcga-atac,64,2048,8192,5872.254914708463
tcga-atac,64,2048,8192,5821.064360725968
tcga-atac,64,2048,8192,5819.368363969687
tcga-atac,64,2048,8192,5964.541355155476
tcga-atac,64,16384,1,112.71894543509164
tcga-atac,64,16384,1,130.0267797311313
tcga-atac,64,16384,1,132.28824677230335
tcga-atac,64,16384,1,132.8176062341725
tcga-atac,64,16384,1,131.32729821574236
tcga-atac,64,16384,2,205.74091937684713
tcga-atac,64,16384,2,250.38718326641776
tcga-atac,64,16384,2,249.98406236155608
tcga-atac,64,16384,2,251.16414549760458
tcga-atac,64,16384,2,245.78965917894183
tcga-atac,64,16384,4,425.64648810649624
tcga-atac,64,16384,4,460.1329876095217
tcga-atac,64,16384,4,466.5030831190002
tcga-atac,64,16384,4,466.31459955387993
tcga-atac,64,16384,4,469.0921838923096
tcga-atac,64,16384,8,772.6339186724389
tcga-atac,64,16384,8,836.1016384648897
tcga-atac,64,16384,8,847.702710136661
tcga-atac,64,16384,8,872.4240151287723
tcga-atac,64,16384,8,824.5369948588739
tcga-atac,64,16384,16,1534.7545955669368
tcga-atac,64,16384,16,1620.7022166828845
tcga-atac,64,16384,16,1625.333573968797
tcga-atac,64,16384,16,1680.3111485148656
tcga-atac,64,16384,16,1692.6164235288536
tcga-atac,64,16384,32,3075.738800663504
tcga-atac,64,16384,32,3209.7559483575437
tcga-atac,64,16384,32,3243.1442233155476
tcga-atac,64,16384,32,3210.517893982776
tcga-atac,64,16384,32,3172.062462564208
tcga-atac,64,16384,64,5751.068045071727
tcga-atac,64,16384,64,6024.041660665021
tcga-atac,64,16384,64,6164.837710696164
tcga-atac,64,16384,64,6191.2904017137
tcga-atac,64,16384,64,6042.556942563898
tcga-atac,64,16384,128,10316.046924127695
tcga-atac,64,16384,128,10140.183631128673
tcga-atac,64,16384,128,7878.537711868195
tcga-atac,64,16384,128,7723.300147585388
tcga-atac,64,16384,128,7310.84139172068
tcga-atac,64,16384,256,7619.348906084764
tcga-atac,64,16384,256,7300.058196609058
tcga-atac,64,16384,256,7744.355169110192
tcga-atac,64,16384,256,7781.07970102143
tcga-atac,64,16384,256,7477.1454061613
tcga-atac,64,16384,512,21970.07582296643
tcga-atac,64,16384,512,22668.555769588405
tcga-atac,64,16384,512,19645.46178532702
tcga-atac,64,16384,512,18542.88441106553
tcga-atac,64,16384,512,18971.273999390964
tcga-atac,64,16384,1024,8596.05756810379
tcga-atac,64,16384,1024,8198.281504280265
tcga-atac,64,16384,1024,7945.4258231815775
tcga-atac,64,16384,1024,8276.822619901739
tcga-atac,64,16384,1024,8155.055195079883
tcga-atac,64,131072,1,743.49799526071
tcga-atac,64,131072,1,801.3996584637408
tcga-atac,64,131072,1,797.078947795695
tcga-atac,64,131072,1,832.1897588456535
tcga-atac,64,131072,1,817.3841838294165
tcga-atac,64,131072,2,1399.4778582969648
tcga-atac,64,131072,2,1310.881459886844
tcga-atac,64,131072,2,1131.8945166085562
tcga-atac,64,131072,2,1051.2449631300642
tcga-atac,64,131072,2,1052.5865768879241
tcga-atac,64,131072,4,2691.4669633105705
tcga-atac,64,131072,4,2852.4494639601617
tcga-atac,64,131072,4,2856.1859788186775
tcga-atac,64,131072,4,2800.9130730510924
tcga-atac,64,131072,4,2803.679847179106
tcga-atac,64,131072,8,4813.741956002221
tcga-atac,64,131072,8,5060.725964322607
tcga-atac,64,131072,8,5220.484935328213
tcga-atac,64,131072,8,5196.5521288007885
tcga-atac,64,131072,8,5184.360643240292
tcga-atac,64,131072,16,9444.808916910457
tcga-atac,64,131072,16,9914.836323158255
tcga-atac,64,131072,16,10032.151376978503
tcga-atac,64,131072,16,10054.990037852047
tcga-atac,64,131072,16,9964.1598296814
tcga-atac,64,131072,32,17924.623151334923
tcga-atac,64,131072,32,19102.198871967208
tcga-atac,64,131072,32,19320.547429995175
tcga-atac,64,131072,32,17965.274027896223
tcga-atac,64,131072,32,8514.436943391953
tcga-atac,64,131072,64,25184.231582799053
tcga-atac,64,131072,64,19610.911735922156
tcga-atac,64,131072,64,23036.735188647624
tcga-atac,64,131072,64,22137.590331076342
tcga-atac,64,131072,64,23453.014528191048
tcga-atac,64,131072,128,9714.072920671902
tcga-atac,64,131072,128,9944.64707897683
tcga-atac,64,131072,128,9595.67080608942
tcga-atac,64,131072,128,9647.734124474071
tcga-atac,64,131072,128,9828.40039119963
tcga-atac,64,1048576,1,2769.1153390671448
tcga-atac,64,1048576,1,2887.4361754096612
tcga-atac,64,1048576,1,2901.0489713682805
tcga-atac,64,1048576,1,2921.3915843180757
tcga-atac,64,1048576,1,2883.0833240033494
tcga-atac,64,1048576,2,5269.268757800463
tcga-atac,64,1048576,2,5468.968799095511
tcga-atac,64,1048576,2,5452.3903903262835
tcga-atac,64,1048576,2,5492.096889121949
tcga-atac,64,1048576,2,5477.689282018762
tcga-atac,64,1048576,4,9237.314644396552
tcga-atac,64,1048576,4,9681.412856326211
tcga-atac,64,1048576,4,8513.650056913739
tcga-atac,64,1048576,4,8811.918395236786
tcga-atac,64,1048576,4,9851.814181469468
tcga-atac,64,1048576,8,14612.92158535994
tcga-atac,64,1048576,8,15183.555957127237
tcga-atac,64,1048576,8,15164.309612176325
tcga-atac,64,1048576,8,15170.125791623235
tcga-atac,64,1048576,8,15665.817975913817
tcga-atac,64,1048576,16,16066.486192267317
tcga-atac,64,1048576,16,16090.683557120246
tcga-atac,64,1048576,16,16195.513883156626
tcga-atac,64,1048576,16,16054.440030118882
tcga-atac,64,1048576,16,16062.687262919697
1kgp,1,16384,8192,1662.1540029712403
1kgp,1,16384,8192,1687.1130449226976
1kgp,1,16384,8192,1731.0578538758039
1kgp,1,16384,8192,1662.2165346613313
1kgp,1,16384,8192,1669.7240549024586
1kgp,1,2048,65536,1492.5698383729816
1kgp,1,2048,65536,1485.2333322654895
1kgp,1,2048,65536,1514.4728475162797
1kgp,1,2048,65536,1526.8165393187755
1kgp,1,2048,65536,1521.2637117436655
1kgp,1,131072,1024,1320.9518210813726
1kgp,1,131072,1024,1340.1259659355171
1kgp,1,131072,1024,1359.8317263100578
1kgp,1,131072,1024,1612.0283635805722
1kgp,1,131072,1024,1419.3288689723597
1kgp,1,1048576,128,1193.6565145551826
1kgp,1,1048576,128,1175.9518242991046
1kgp,1,1048576,128,1269.3750782747045
1kgp,1,1048576,128,1476.9946477058013
1kgp,1,1048576,128,1336.5794574654205
1kgp,1,2048,131072,1488.7274345614408
1kgp,1,2048,131072,1527.9364284512583
1kgp,1,2048,131072,2057.083631687287
1kgp,1,2048,131072,1965.322965981273
1kgp,1,2048,131072,2471.0601191938695
1kgp,1,131072,2048,1360.4044666104824
1kgp,1,131072,2048,1481.4669080490187
1kgp,1,131072,2048,1918.7755788791774
1kgp,1,131072,2048,2576.9575743440146
1kgp,1,131072,2048,2845.3235331106994
1kgp,1,16384,16384,1363.1177991370407
1kgp,1,16384,16384,1536.6053196321714
1kgp,1,16384,16384,1459.453115965208
1kgp,1,16384,16384,1605.670578081375
1kgp,1,16384,16384,1557.6003000368557
1kgp,1,1048576,256,1224.8437677843458
1kgp,1,1048576,256,1297.1221503097836
1kgp,1,1048576,256,1385.0223635237173
1kgp,1,1048576,256,1493.3157912881181
1kgp,1,1048576,256,1242.3362586930705
1kgp,2,2048,65536,1529.489938141443
1kgp,2,2048,65536,2117.684725148805
1kgp,2,2048,65536,2533.35548940141
1kgp,2,2048,65536,1882.1010120404248
1kgp,2,2048,65536,1191.8760183399706
1kgp,1,16384,32768,1472.1828939812522
1kgp,1,16384,32768,1567.6941938887596
1kgp,1,16384,32768,2103.637714874962
1kgp,1,16384,32768,1789.8884346988345
1kgp,1,16384,32768,1625.3750517348303
1kgp,1,1048576,512,1273.0136697168143
1kgp,1,1048576,512,1475.0900885859721
1kgp,1,1048576,512,1685.0935293586274
1kgp,1,1048576,512,1485.0383866565448
1kgp,1,1048576,512,511.2333560967137
1kgp,2,2048,131072,1674.5505359269132
1kgp,2,2048,131072,2753.5187894448727
1kgp,2,2048,131072,3267.169017228819
1kgp,2,2048,131072,1676.8661158010539
1kgp,2,2048,131072,352.5959168606028
1kgp,2,16384,8192,2903.951990910206
1kgp,2,16384,8192,1165.68543083509
1kgp,2,16384,8192,1403.3137924109578
1kgp,2,16384,8192,183.40971123915259
1kgp,2,16384,8192,3882.6215545094356
1kgp,1,2048,262144,1499.7823520671523
1kgp,1,2048,262144,1494.8700604352211
1kgp,1,2048,262144,1478.2379270973981
1kgp,1,2048,262144,1061.2066337159144
1kgp,1,2048,262144,379.45060126278656
1kgp,1,131072,4096,1290.5739898440263
1kgp,1,131072,4096,1471.2749719596557
1kgp,1,131072,4096,1334.3161063295208
1kgp,1,131072,4096,1071.5307918904841
1kgp,1,131072,4096,793.2115929523192
1kgp,2,16384,16384,3474.8668728297234
1kgp,2,16384,16384,3381.9529781835668
1kgp,2,16384,16384,2886.5422300983496
1kgp,2,16384,16384,466.66858896835816
1kgp,2,16384,16384,3065.2039934856225
1kgp,2,131072,1024,3473.747681728406
1kgp,2,131072,1024,3118.4860288515792
1kgp,2,131072,1024,208.82189695997533
1kgp,2,131072,1024,3459.824247695779
1kgp,2,131072,1024,626.6206992719843
1kgp,2,16384,32768,3341.446736397217
1kgp,2,16384,32768,661.1764330763008
1kgp,2,16384,32768,954.3710004557695
1kgp,2,16384,32768,1091.2430643210048
1kgp,2,16384,32768,711.9256140681398
1kgp,2,2048,262144,998.6200509960867
1kgp,2,2048,262144,1280.3304075021858
1kgp,2,2048,262144,590.7368939335137
1kgp,2,2048,262144,511.5269102285961
1kgp,2,2048,262144,802.1049794254114
1kgp,2,131072,2048,447.4260513097263
1kgp,2,131072,2048,562.8506249147274
1kgp,2,131072,2048,3312.8964398000317
1kgp,2,131072,2048,3441.726898418638
1kgp,2,131072,2048,3096.6730331488
1kgp,1,2048,524288,1502.5113894575452
1kgp,1,2048,524288,1240.7440761553055
1kgp,1,2048,524288,1285.9076601610227
1kgp,1,2048,524288,533.1938434184399
1kgp,1,2048,524288,2177.871286780721
1kgp,1,131072,8192,1441.0792224550169
1kgp,1,131072,8192,1234.2403772309863
1kgp,1,131072,8192,1292.8666947513343
1kgp,1,131072,8192,581.9507371478388
1kgp,1,131072,8192,2838.1291364111357
1kgp,2,131072,4096,1877.6141443026468
1kgp,2,131072,4096,3512.9498642842163
1kgp,2,131072,4096,3430.8298103304037
1kgp,2,131072,4096,4754.374376096578
1kgp,2,131072,4096,5146.289416366477
1kgp,1,1048576,1024,1623.4735738723143
1kgp,1,1048576,1024,1154.9395199220307
1kgp,1,1048576,1024,639.1358022206628
1kgp,1,1048576,1024,496.68274110656284
1kgp,1,1048576,1024,1673.1415478516276
1kgp,1,16384,65536,1527.6807603531784
1kgp,1,16384,65536,1258.4703634267853
1kgp,1,16384,65536,439.4729250544316
1kgp,1,16384,65536,654.8106088535615
1kgp,1,16384,65536,1692.7721272320268
1kgp,2,1048576,128,5452.071160257418
1kgp,2,1048576,128,5377.1287373999485
1kgp,2,1048576,128,5373.189205401186
1kgp,2,1048576,128,5149.510818300143
1kgp,2,1048576,128,587.3116557568629
1kgp,2,16384,65536,423.983950264585
1kgp,2,16384,65536,1136.441142945125
1kgp,2,16384,65536,3317.174814408008
1kgp,2,16384,65536,3346.7875686079706
1kgp,2,16384,65536,1902.5469234999512
1kgp,2,2048,524288,1015.347845909538
1kgp,2,2048,524288,602.5979599421245
1kgp,2,2048,524288,2591.3758416961923
1kgp,2,2048,524288,2692.260412937939
1kgp,2,2048,524288,1670.948087000109
1kgp,1,2048,1048576,2642.6802673740244
1kgp,1,2048,1048576,2192.860550889595
1kgp,1,2048,1048576,733.5086903024497
1kgp,1,2048,1048576,2793.995355729891
1kgp,1,2048,1048576,2110.5728309456026
1kgp,2,1048576,256,5747.418658895884
1kgp,2,1048576,256,5720.674346605586
1kgp,2,1048576,256,5928.528760663621
1kgp,2,1048576,256,5822.140713740241
1kgp,2,1048576,256,5954.969415492207
1kgp,2,1048576,512,3398.3440695581917
1kgp,2,1048576,512,3380.1905209435818
1kgp,2,1048576,512,3287.4663752510282
1kgp,2,1048576,512,3095.7518099441822
1kgp,2,1048576,512,1332.635897511866
1kgp,4,2048,65536,3533.4972023649384
1kgp,4,2048,65536,4170.641951726846
1kgp,4,2048,65536,3471.4811352231864
1kgp,4,2048,65536,980.4108411383513
1kgp,4,2048,65536,552.8679216831468
1kgp,2,16384,131072,1012.5675642937794
1kgp,2,16384,131072,4247.8942094418935
1kgp,2,16384,131072,2482.11668688524
1kgp,2,16384,131072,3429.34663460949
1kgp,2,16384,131072,1214.0191956389638
1kgp,4,2048,131072,3590.1189694658474
1kgp,4,2048,131072,572.8730487030626
1kgp,4,2048,131072,810.7448442569269
1kgp,4,2048,131072,5215.5002996274425
1kgp,4,2048,131072,4978.620065343709
1kgp,2,131072,8192,2998.6999306694815
1kgp,2,131072,8192,1690.707626770821
1kgp,2,131072,8192,2034.5148245912171
1kgp,2,131072,8192,1335.1293820842668
1kgp,2,131072,8192,3757.2938674922284
1kgp,2,2048,1048576,602.47524990566
1kgp,2,2048,1048576,2650.5539596594094
1kgp,2,2048,1048576,2245.081251667031
1kgp,2,2048,1048576,2989.5791120170716
1kgp,2,2048,1048576,1266.992689800547
1kgp,1,1048576,2048,1370.348514926448
1kgp,1,1048576,2048,418.73597137128655
1kgp,1,1048576,2048,1804.3554991998285
1kgp,1,1048576,2048,1437.0761789922085
1kgp,1,1048576,2048,2540.0983322366574
1kgp,2,1048576,1024,3464.418374030293
1kgp,2,1048576,1024,2021.3838343680902
1kgp,2,1048576,1024,898.9030014652127
1kgp,2,1048576,1024,3360.55686599544
1kgp,2,1048576,1024,3463.1311697780397
1kgp,2,131072,16384,2633.734072019756
1kgp,2,131072,16384,5344.866176330839
1kgp,2,131072,16384,3851.8004383238085
1kgp,2,131072,16384,1464.3551645620366
1kgp,2,131072,16384,3550.6688255462855
1kgp,4,2048,262144,5078.436487037861
1kgp,4,2048,262144,5131.214207690654
1kgp,4,2048,262144,5159.264391125355
1kgp,4,2048,262144,4518.272231940355
1kgp,4,2048,262144,3887.635462738052
1kgp,1,16384,131072,1402.8126889856453
1kgp,1,16384,131072,421.1768665666893
1kgp,1,16384,131072,1886.6563321012673
1kgp,1,16384,131072,908.4131906172861
1kgp,1,16384,131072,2486.682169063999
1kgp,4,16384,8192,2142.849322836411
1kgp,4,16384,8192,355.20199496067573
1kgp,4,16384,8192,4425.88031296094
1kgp,4,16384,8192,150.01079846340457
1kgp,4,16384,8192,4555.661871892162
1kgp,4,16384,16384,245.69867057835623
1kgp,4,16384,16384,5494.238789021374
1kgp,4,16384,16384,648.9603499808622
1kgp,4,16384,16384,4527.314088101319
1kgp,4,16384,16384,516.2720196064477
1kgp,1,131072,16384,1231.7426972716803
1kgp,1,131072,16384,483.05625609286716
1kgp,1,131072,16384,1446.8598104748505
1kgp,1,131072,16384,903.0215806116028
1kgp,1,131072,16384,384.8571386511336
1kgp,4,16384,32768,455.87180663697967
1kgp,4,16384,32768,849.3385802619615
1kgp,4,16384,32768,685.0635745700986
1kgp,4,16384,32768,2045.1635887812142
1kgp,4,16384,32768,478.4598111917178
1kgp,4,131072,1024,1420.8325386890729
1kgp,4,131072,1024,6113.527956424537
1kgp,4,131072,1024,6324.24277812646
1kgp,4,131072,1024,5301.328100880599
1kgp,4,131072,1024,1509.051997456064
1kgp,2,1048576,2048,2501.1733456199922
1kgp,2,1048576,2048,5254.4844608012145
1kgp,2,1048576,2048,4230.297212744076
1kgp,2,1048576,2048,779.4908159742748
1kgp,2,1048576,2048,624.1366327226857
1kgp,4,131072,2048,523.6926831369087
1kgp,4,131072,2048,6405.722376043187
1kgp,4,131072,2048,6005.5585801414745
1kgp,4,131072,2048,6507.314571984061
1kgp,4,131072,2048,2599.14998415105
1kgp,4,2048,524288,2452.3583393681415
1kgp,4,2048,524288,519.4903962607566
1kgp,4,2048,524288,421.8622417044192
1kgp,4,2048,524288,1127.7614069557007
1kgp,4,2048,524288,1939.01033132744
1kgp,4,16384,65536,567.5567842988867
1kgp,4,16384,65536,3932.38920632845
1kgp,4,16384,65536,5552.208305922972
1kgp,4,16384,65536,2520.477957405285
1kgp,4,16384,65536,5830.993383091832
1kgp,4,131072,4096,5989.992942920455
1kgp,4,131072,4096,3098.83626317824
1kgp,4,131072,4096,6589.90426851713
1kgp,4,131072,4096,6212.830462415963
1kgp,4,131072,4096,6188.070794324638
1kgp,4,131072,8192,2519.7636370605687
1kgp,4,131072,8192,6671.764790345149
1kgp,4,131072,8192,6759.744850949229
1kgp,4,131072,8192,6627.1768641449535
1kgp,4,131072,8192,6826.974159950994
1kgp,1,2048,2097152,2116.1276205673767
1kgp,1,2048,2097152,1308.404004369388
1kgp,1,2048,2097152,2739.7565287534917
1kgp,1,2048,2097152,1129.0055078796815
1kgp,1,2048,2097152,2281.8064387859454
1kgp,4,16384,131072,594.6065684053232
1kgp,4,16384,131072,4626.4086086068955
1kgp,4,16384,131072,6556.770443183838
1kgp,4,16384,131072,6697.64194998909
1kgp,4,16384,131072,6298.8993660745155
1kgp,4,1048576,128,5031.835617157846
1kgp,4,1048576,128,3968.7443659892924
1kgp,4,1048576,128,5678.4819208333565
1kgp,4,1048576,128,5827.211314726061
1kgp,4,1048576,128,6153.943128428094
1kgp,2,16384,262144,2070.5511360883525
1kgp,2,16384,262144,3660.527416364715
1kgp,2,16384,262144,2441.33642524119
1kgp,2,16384,262144,556.0188084079873
1kgp,2,16384,262144,3418.791326527585
1kgp,4,1048576,256,6419.648587937119
1kgp,4,1048576,256,6297.757043531735
1kgp,4,1048576,256,4793.703069820625
1kgp,4,1048576,256,6502.57215126894
1kgp,4,1048576,256,6047.31411967387
1kgp,4,2048,1048576,784.4931055685161
1kgp,4,2048,1048576,638.8423129944111
1kgp,4,2048,1048576,2963.7745458948993
1kgp,4,2048,1048576,3928.0975056691273
1kgp,4,2048,1048576,4585.907197425827
1kgp,4,131072,16384,7174.215167473856
1kgp,4,131072,16384,7065.85421501772
1kgp,4,131072,16384,6788.8186580807405
1kgp,4,131072,16384,7438.251898088242
1kgp,4,131072,16384,7429.519355455246
1kgp,2,2048,2097152,1384.0654198519417
1kgp,2,2048,2097152,2054.5247562102895
1kgp,2,2048,2097152,1980.0811565029785
1kgp,2,2048,2097152,2348.1959079271874
1kgp,2,2048,2097152,3547.6648981729118
1kgp,2,131072,32768,3473.325121341035
1kgp,2,131072,32768,3745.3574676195476
1kgp,2,131072,32768,614.3074728559866
1kgp,2,131072,32768,3737.5353569497847
1kgp,2,131072,32768,3884.399956366232
1kgp,4,1048576,512,6581.814778616491
1kgp,4,1048576,512,6802.215644211401
1kgp,4,1048576,512,6595.749021999487
1kgp,4,1048576,512,6683.627158914952
1kgp,4,1048576,512,6706.2567374622895
1kgp,4,1048576,1024,6899.422166615469
1kgp,4,1048576,1024,6807.532594128326
1kgp,4,1048576,1024,6784.971116140376
1kgp,4,1048576,1024,6667.97312949138
1kgp,4,1048576,1024,6524.519116455927
1kgp,4,16384,262144,2366.604530287254
1kgp,4,16384,262144,6732.84007091841
1kgp,4,16384,262144,6644.118568637315
1kgp,4,16384,262144,6794.490698336632
1kgp,4,16384,262144,6388.55589531959
1kgp,8,2048,65536,7324.0861426094625
1kgp,8,2048,65536,4554.265030168226
1kgp,8,2048,65536,5981.109527504373
1kgp,8,2048,65536,4545.108537449526
1kgp,8,2048,65536,6368.690103688036
1kgp,8,2048,131072,6184.784591664561
1kgp,8,2048,131072,7391.086661925379
1kgp,8,2048,131072,6999.734199927466
1kgp,8,2048,131072,7842.85443659606
1kgp,8,2048,131072,7317.939729981941
1kgp,8,2048,262144,7059.439209254862
1kgp,8,2048,262144,6585.143159692954
1kgp,8,2048,262144,6536.755127098264
1kgp,8,2048,262144,6667.45995629723
1kgp,8,2048,262144,6858.975905490916
1kgp,4,2048,2097152,726.1284848439943
1kgp,4,2048,2097152,4964.601405086498
1kgp,4,2048,2097152,5066.530729049717
1kgp,4,2048,2097152,5209.024540316029
1kgp,4,2048,2097152,4715.490494344168
1kgp,4,131072,32768,6521.882968489427
1kgp,4,131072,32768,7081.55605200356
1kgp,4,131072,32768,6931.356853039163
1kgp,4,131072,32768,6194.277933703011
1kgp,4,131072,32768,6591.982695870496
1kgp,2,1048576,4096,2424.3833566168005
1kgp,2,1048576,4096,539.3496702289269
1kgp,2,1048576,4096,3349.634731307113
1kgp,2,1048576,4096,3580.7556982090055
1kgp,2,1048576,4096,3375.3209493822915
1kgp,8,2048,524288,6252.303157659704
1kgp,8,2048,524288,5479.230875952646
1kgp,8,2048,524288,6574.610606882561
1kgp,8,2048,524288,6458.362623911555
1kgp,8,2048,524288,6719.041755859525
1kgp,4,1048576,2048,4887.389880643318
1kgp,4,1048576,2048,6307.077430510497
1kgp,4,1048576,2048,6445.847265645348
1kgp,4,1048576,2048,6416.420115346149
1kgp,4,1048576,2048,6399.390593648426
1kgp,8,16384,8192,9628.936364555484
1kgp,8,16384,8192,9053.04592899295
1kgp,8,16384,8192,10805.970897264006
1kgp,8,16384,8192,9897.264187612827
1kgp,8,16384,8192,9888.176062790339
1kgp,8,16384,16384,5965.00422780055
1kgp,8,16384,16384,6292.667167516851
1kgp,8,16384,16384,10170.316712115955
1kgp,8,16384,16384,9088.024041445078
1kgp,8,16384,16384,8118.30075529996
1kgp,8,16384,32768,10762.522622798653
1kgp,8,16384,32768,9287.720488066028
1kgp,8,16384,32768,10499.326690179587
1kgp,8,16384,32768,11721.597119255704
1kgp,8,16384,32768,10611.1687817655
1kgp,1,131072,32768,547.9933312064467
1kgp,1,131072,32768,1187.5852092112395
1kgp,1,131072,32768,579.866776549857
1kgp,1,131072,32768,1806.3205171939962
1kgp,1,131072,32768,3022.9466744810898
1kgp,8,2048,1048576,7839.574861050099
1kgp,8,2048,1048576,7718.010363765278
1kgp,8,2048,1048576,7587.315823067572
1kgp,8,2048,1048576,7756.875885841776
1kgp,8,2048,1048576,7863.458034173295
1kgp,8,16384,65536,11743.854073452869
1kgp,8,16384,65536,10734.856498585666
1kgp,8,16384,65536,9882.343321011154
1kgp,8,16384,65536,8587.084709655694
1kgp,8,16384,65536,9690.249482771549
1kgp,8,131072,1024,8692.749636724388
1kgp,8,131072,1024,10205.122555515205
1kgp,8,131072,1024,9840.007235438761
1kgp,8,131072,1024,9477.1796510895
1kgp,8,131072,1024,9865.959253816402
1kgp,1,1048576,4096,533.3087540545627
1kgp,1,1048576,4096,1179.948874324222
1kgp,1,1048576,4096,445.56963527847523
1kgp,1,1048576,4096,1779.0945082732915
1kgp,1,1048576,4096,1782.7237039165652
1kgp,1,16384,262144,547.1138087020724
1kgp,1,16384,262144,1166.4113796122783
1kgp,1,16384,262144,552.4728850565062
1kgp,1,16384,262144,1773.4881522219328
1kgp,1,16384,262144,1781.6643662151546
1kgp,4,1048576,4096,6465.654290591215
1kgp,4,1048576,4096,6329.843089829031
1kgp,4,1048576,4096,6626.128815092559
1kgp,4,1048576,4096,7170.996335394995
1kgp,4,1048576,4096,6459.065689978018
1kgp,8,16384,131072,10863.17571677309
1kgp,8,16384,131072,10810.843937436379
1kgp,8,16384,131072,11602.821833581645
1kgp,8,16384,131072,11332.680824254894
1kgp,8,16384,131072,11591.514562312655
1kgp,2,131072,65536,4898.472241789328
1kgp,2,131072,65536,1929.3849171253603
1kgp,2,131072,65536,3831.894875782373
1kgp,2,131072,65536,3720.7544168478876
1kgp,2,131072,65536,4078.2257106604097
1kgp,2,2048,4194304,3758.7597697921706
1kgp,2,2048,4194304,2518.9613662716165
1kgp,2,2048,4194304,3414.153161414555
1kgp,2,2048,4194304,3495.336833244725
1kgp,2,2048,4194304,3840.943605937557
1kgp,8,131072,2048,9686.063081470043
1kgp,8,131072,2048,10084.620469583759
1kgp,8,131072,2048,9737.34717449253
1kgp,8,131072,2048,11062.98265374661
1kgp,8,131072,2048,10222.394346684296
1kgp,4,16384,524288,6563.328384580353
1kgp,4,16384,524288,6974.127969161273
1kgp,4,16384,524288,6620.1151755412675
1kgp,4,16384,524288,6555.842555929078
1kgp,4,16384,524288,6363.880706801397
1kgp,8,131072,4096,10178.17565516955
1kgp,8,131072,4096,9444.82131892725
1kgp,8,131072,4096,12327.261094603487
1kgp,8,131072,4096,12650.665840832571
1kgp,8,131072,4096,12647.66027794531
1kgp,8,2048,2097152,7163.618213878604
1kgp,8,2048,2097152,7239.830780464044
1kgp,8,2048,2097152,6173.962134325516
1kgp,8,2048,2097152,6575.648965136634
1kgp,8,2048,2097152,6849.494837416025
1kgp,8,131072,8192,12677.90232110721
1kgp,8,131072,8192,12952.325799261063
1kgp,8,131072,8192,11117.46926333098
1kgp,8,131072,8192,11648.57968106508
1kgp,8,131072,8192,12287.439157526338
1kgp,8,16384,262144,11158.588374181509
1kgp,8,16384,262144,11685.914025134103
1kgp,8,16384,262144,12758.567796258314
1kgp,8,16384,262144,11166.692448607722
1kgp,8,16384,262144,11588.934015805027
1kgp,4,131072,65536,7225.64056054103
1kgp,4,131072,65536,6611.194333032177
1kgp,4,131072,65536,6841.0942843968605
1kgp,4,131072,65536,6425.43700589986
1kgp,4,131072,65536,6503.4075953553565
1kgp,8,1048576,128,9238.913495634239
1kgp,8,1048576,128,11065.703515227355
1kgp,8,1048576,128,10741.869066310945
1kgp,8,1048576,128,10349.32560456318
1kgp,8,1048576,128,10344.894551460466
1kgp,8,1048576,256,10926.97726472978
1kgp,8,1048576,256,11456.208650489481
1kgp,8,1048576,256,11302.935820292018
1kgp,8,1048576,256,11852.684657570324
1kgp,8,1048576,256,12529.678503427722
1kgp,8,131072,16384,9136.071879885743
1kgp,8,131072,16384,10257.414069234648
1kgp,8,131072,16384,9210.908228848939
1kgp,8,131072,16384,12745.74791849756
1kgp,8,131072,16384,10880.029918885175
1kgp,8,1048576,512,11206.323310005708
1kgp,8,1048576,512,11557.842466006823
1kgp,8,1048576,512,11537.798511405095
1kgp,8,1048576,512,10687.954553326495
1kgp,8,1048576,512,11327.03416077152
1kgp,8,1048576,1024,12082.685346716056
1kgp,8,1048576,1024,12590.002064772854
1kgp,8,1048576,1024,12877.347057839308
1kgp,8,1048576,1024,13092.577354962004
1kgp,8,1048576,1024,12924.353276959186
1kgp,4,2048,4194304,3599.2829607918475
1kgp,4,2048,4194304,5107.840879212203
1kgp,4,2048,4194304,4766.095628878323
1kgp,4,2048,4194304,4868.388574775989
1kgp,4,2048,4194304,4918.151872221832
1kgp,8,131072,32768,11754.79033257544
1kgp,8,131072,32768,12125.33019570344
1kgp,8,131072,32768,12830.616847468913
1kgp,8,131072,32768,12848.643420923137
1kgp,8,131072,32768,13307.96542345679
1kgp,8,16384,524288,12648.199365758177
1kgp,8,16384,524288,12487.257325497862
1kgp,8,16384,524288,13239.094483207984
1kgp,8,16384,524288,13285.176613244925
1kgp,8,16384,524288,12592.944045530812
