dataset,threads,seqlen,batch_size,throughput (MiB/s)
tcga-atac,16,16384,256,15602.08150959121
tcga-atac,16,16384,512,1306.361905248653
tcga-atac,16,16384,512,1028.0997060205461
tcga-atac,16,16384,512,1402.4490024581087
tcga-atac,16,16384,512,2104.542648180867
tcga-atac,16,16384,512,1593.176679416232
tcga-atac,16,16384,1024,2373.4111005603186
tcga-atac,16,16384,1024,8099.6262780317265
tcga-atac,16,16384,1024,1891.78185022438
tcga-atac,16,16384,1024,1243.330062338604
tcga-atac,16,16384,1024,1233.6302706944564
tcga-atac,8,1048576,4096,1197.12391219271
tcga-atac,8,1048576,4096,1291.6382865258163
tcga-atac,8,1048576,4096,1292.9515540247753
tcga-atac,8,1048576,4096,1465.7997261330988
tcga-atac,8,1048576,4096,1789.6500724848447
tcga-atac,16,16384,2048,3296.371652616457
tcga-atac,16,16384,2048,1427.7253452807831
tcga-atac,16,16384,2048,1938.8080949751295
tcga-atac,16,16384,2048,1703.9289824664013
tcga-atac,16,16384,2048,1249.881026994155
tcga-atac,16,16384,4096,2926.635820604461
tcga-atac,16,16384,4096,3240.978127195065
tcga-atac,16,16384,4096,1864.837580565262
tcga-atac,16,16384,4096,1260.898932004968
tcga-atac,16,16384,4096,1383.721933837569
tcga-atac,16,16384,8192,1768.7483585396549
tcga-atac,16,16384,8192,1286.0962351008295
tcga-atac,16,16384,8192,2850.7562256433816
tcga-atac,16,16384,8192,1819.738720715428
tcga-atac,16,16384,8192,2168.3178418959446
tcga-atac,16,16384,16384,1862.572645508373
tcga-atac,16,16384,16384,1449.1754066819287
tcga-atac,16,16384,16384,2019.3466288519312
tcga-atac,16,16384,16384,1941.0702555965154
tcga-atac,16,16384,16384,3817.7007755269647
tcga-atac,16,16384,32768,1966.2126193161503
tcga-atac,16,16384,32768,2564.0137218224913
tcga-atac,16,16384,32768,2532.819879119585
tcga-atac,16,16384,32768,2068.6162679819654
tcga-atac,16,16384,32768,2204.653123908807
tcga-atac,16,2048,4194304,4216.369490341619
tcga-atac,16,2048,4194304,4122.805317178525
tcga-atac,16,2048,4194304,4562.73742233668
tcga-atac,16,2048,4194304,5260.67184616395
tcga-atac,16,2048,4194304,4860.996869469042
tcga-atac,16,2048,2097152,1446.0628540319592
tcga-atac,16,2048,2097152,1473.427193430087
tcga-atac,16,2048,2097152,1794.567303233314
tcga-atac,16,2048,2097152,1961.4713994131498
tcga-atac,16,2048,2097152,1895.0147591655043
tcga-atac,8,131072,65536,1118.7190363871382
tcga-atac,8,131072,65536,1209.1396820671503
tcga-atac,8,131072,65536,1392.724487644892
tcga-atac,8,131072,65536,1955.0231613401659
tcga-atac,8,131072,65536,2156.900981830246
tcga-atac,16,16384,65536,2381.2642789324623
tcga-atac,16,16384,65536,2723.1955543712015
tcga-atac,16,16384,65536,2659.2490008216687
tcga-atac,16,16384,65536,2992.8930769496083
tcga-atac,16,16384,65536,2771.75240455606
tcga-atac,16,131072,8,10772.195283619301
tcga-atac,16,131072,8,11807.807015801482
tcga-atac,16,131072,8,11720.430301597966
tcga-atac,16,131072,8,11772.153012002243
tcga-atac,16,131072,8,11746.704559664051
tcga-atac,16,131072,16,17508.324392109484
tcga-atac,16,131072,16,19444.724282977186
tcga-atac,16,131072,16,19551.505264625004
tcga-atac,16,131072,16,19570.879806690522
tcga-atac,16,131072,16,19636.253594523758
tcga-atac,16,16384,131072,5709.241247734061
tcga-atac,16,16384,131072,7864.996727915201
tcga-atac,16,16384,131072,5707.5772672736175
tcga-atac,16,16384,131072,6491.767739084687
tcga-atac,16,16384,131072,6094.664941659979
tcga-atac,16,131072,32,22356.49885265811
tcga-atac,16,131072,32,23379.75101021996
tcga-atac,16,131072,32,24700.513435594923
tcga-atac,16,131072,32,25840.9031030084
tcga-atac,16,131072,32,26020.435251038456
tcga-atac,8,1048576,8192,1898.1837634304275
tcga-atac,8,1048576,8192,1873.0834833379115
tcga-atac,8,1048576,8192,2327.903788004642
tcga-atac,8,1048576,8192,2401.5729802994656
tcga-atac,8,1048576,8192,2874.2153674520855
tcga-atac,16,131072,64,5785.111472373485
tcga-atac,16,131072,64,6028.953011500642
tcga-atac,16,131072,64,6286.086350817733
tcga-atac,16,131072,64,6316.130698577463
tcga-atac,16,131072,64,6433.179519808395
tcga-atac,16,131072,128,2180.822086070965
tcga-atac,16,131072,128,2822.8253057412244
tcga-atac,16,131072,128,2706.793341522263
tcga-atac,16,131072,128,2349.055286080839
tcga-atac,16,131072,128,2238.813900985087
tcga-atac,16,131072,256,3838.8131617667923
tcga-atac,16,131072,256,5727.097470821483
tcga-atac,16,131072,256,10097.295229314474
tcga-atac,16,131072,256,9116.782596457515
tcga-atac,16,131072,256,9389.75622824612
tcga-atac,16,131072,1024,16551.305529629884
tcga-atac,16,131072,1024,17142.832683272663
tcga-atac,16,131072,1024,15324.60972263965
tcga-atac,16,131072,1024,16227.09169207519
tcga-atac,16,131072,1024,20590.18875233723
tcga-atac,16,131072,512,4210.160674390289
tcga-atac,16,131072,512,3779.084853676489
tcga-atac,16,131072,512,3967.440267417556
tcga-atac,16,131072,512,6554.815881789291
tcga-atac,16,131072,512,2190.542473980117
tcga-atac,16,131072,2048,18927.163981847727
tcga-atac,16,131072,2048,23411.587939261874
tcga-atac,16,131072,2048,22724.92680296846
tcga-atac,16,131072,2048,27814.11619684437
tcga-atac,16,131072,2048,29094.163699873952
tcga-atac,16,131072,8192,12908.312039668868
tcga-atac,16,131072,8192,11339.35931171384
tcga-atac,16,131072,8192,14811.946112969403
tcga-atac,16,131072,8192,10062.969655106663
tcga-atac,16,131072,8192,15635.28926882804
tcga-atac,16,131072,4096,3196.075862220619
tcga-atac,16,131072,4096,3067.5171960817033
tcga-atac,16,131072,4096,2978.279102058585
tcga-atac,16,131072,4096,3284.1152799442
tcga-atac,16,131072,4096,3017.60209802579
tcga-atac,16,131072,16384,13095.56696275098
tcga-atac,16,131072,16384,17149.545922968005
tcga-atac,16,131072,16384,11153.087413104726
tcga-atac,16,131072,16384,8902.942104768124
tcga-atac,16,131072,16384,14444.615508140376
tcga-atac,16,131072,65536,11532.968825359081
tcga-atac,16,131072,65536,13875.201461506775
tcga-atac,16,131072,65536,12152.033070191128
tcga-atac,16,131072,65536,16087.345497540338
tcga-atac,16,131072,65536,14182.51199954125
tcga-atac,16,1048576,2,8673.852214772754
tcga-atac,16,1048576,2,8674.761013658339
tcga-atac,16,1048576,2,9146.271223204012
tcga-atac,16,1048576,2,8993.59701743249
tcga-atac,16,1048576,2,7127.364902249694
tcga-atac,16,1048576,4,11498.349055596827
tcga-atac,16,1048576,4,15207.701958805295
tcga-atac,16,1048576,4,14744.547321249163
tcga-atac,16,1048576,4,14207.357278410309
tcga-atac,16,1048576,4,12590.906027446888
tcga-atac,16,1048576,8,11617.206351084376
tcga-atac,16,1048576,8,12168.02257648408
tcga-atac,16,1048576,8,12262.403763116263
tcga-atac,16,1048576,8,12705.621498881397
tcga-atac,16,1048576,8,11980.131886248222
tcga-atac,1,1048576,8192,318.0670199280046
tcga-atac,1,1048576,8192,460.82665051445605
tcga-atac,1,1048576,8192,556.0591639722493
tcga-atac,1,1048576,8192,831.5464859484913
tcga-atac,1,1048576,8192,1065.318348392607
tcga-atac,16,1048576,16,14964.636403583088
tcga-atac,16,1048576,16,14314.165435711362
tcga-atac,16,1048576,16,12631.791042722241
tcga-atac,16,1048576,16,10414.84777450531
tcga-atac,16,1048576,16,10589.657205884783
tcga-atac,16,1048576,32,10362.799642741194
tcga-atac,16,1048576,32,13562.936445171352
tcga-atac,16,1048576,32,19032.894878166266
tcga-atac,16,1048576,32,23469.546467518943
tcga-atac,16,1048576,32,24089.958111872933
tcga-atac,16,1048576,64,28588.220187008614
tcga-atac,16,1048576,64,29173.754822016454
tcga-atac,16,1048576,64,27534.84388772598
tcga-atac,16,1048576,64,28933.138693900513
tcga-atac,16,1048576,64,28248.63955209616
tcga-atac,16,1048576,128,11785.65274866149
tcga-atac,16,1048576,128,11921.355481276762
tcga-atac,16,1048576,128,12321.91764853848
tcga-atac,16,1048576,128,19916.16641105351
tcga-atac,16,1048576,128,20170.851668559782
tcga-atac,16,1048576,256,14084.640963887654
tcga-atac,16,1048576,256,18834.205657182603
tcga-atac,16,1048576,256,18801.92722138056
tcga-atac,16,1048576,256,8924.272628407118
tcga-atac,16,1048576,256,9328.466690859846
tcga-atac,1,16384,524288,309.72027164101775
tcga-atac,1,16384,524288,404.9023639095984
tcga-atac,1,16384,524288,582.9332740035
tcga-atac,1,16384,524288,864.9103587177669
tcga-atac,1,16384,524288,1077.1876546245612
tcga-atac,16,1048576,512,21218.784557915817
tcga-atac,16,1048576,512,34035.22373071545
tcga-atac,16,1048576,512,24505.490374232068
tcga-atac,16,1048576,512,29938.693794348943
tcga-atac,16,1048576,512,29777.166368138496
tcga-atac,16,1048576,1024,15394.357411781537
tcga-atac,16,1048576,1024,16173.794175229601
tcga-atac,16,1048576,1024,20113.76431090058
tcga-atac,16,1048576,1024,24750.877921345604
tcga-atac,16,1048576,1024,26361.030460268135
tcga-atac,16,16384,262144,2895.544872957916
tcga-atac,16,16384,262144,2299.129859446231
tcga-atac,16,16384,262144,2139.609305850352
tcga-atac,16,16384,262144,2886.8564499055346
tcga-atac,16,16384,262144,3011.734826030066
tcga-atac,16,131072,32768,3148.220349748306
tcga-atac,16,131072,32768,3076.1916346485527
tcga-atac,16,131072,32768,2933.200316758328
tcga-atac,16,131072,32768,3830.413776109938
tcga-atac,16,131072,32768,4858.928516407373
tcga-atac,16,1048576,2048,20942.545327374322
tcga-atac,16,1048576,2048,20222.95024320256
tcga-atac,16,1048576,2048,21548.83872754675
tcga-atac,16,1048576,2048,30978.37347781737
tcga-atac,16,1048576,2048,29596.115086674785
tcga-atac,16,1048576,4096,5576.716852516857
tcga-atac,16,1048576,4096,4964.514190513127
tcga-atac,16,1048576,4096,5127.3641522561475
tcga-atac,16,1048576,4096,4918.354208888399
tcga-atac,16,1048576,4096,5438.431642455049
tcga-atac,32,2048,512,4545.166515286043
tcga-atac,32,2048,512,5529.9020103981275
tcga-atac,32,2048,512,6633.1926613207825
tcga-atac,32,2048,512,6819.56182422373
tcga-atac,32,2048,512,6787.826668002404
tcga-atac,32,2048,1024,3439.8099881446224
tcga-atac,32,2048,1024,3160.499486713866
tcga-atac,32,2048,1024,2955.8473016883604
tcga-atac,32,2048,1024,2949.019297042315
tcga-atac,32,2048,1024,4192.266134608712
tcga-atac,32,2048,2048,11544.791569613
tcga-atac,32,2048,2048,11264.716541092615
tcga-atac,32,2048,2048,11399.257871849488
tcga-atac,32,2048,2048,10581.11955285191
tcga-atac,32,2048,2048,10875.557037776478
tcga-atac,32,2048,4096,3533.245254566399
tcga-atac,32,2048,4096,3492.7993685466727
tcga-atac,32,2048,4096,3461.159341311355
tcga-atac,32,2048,4096,6405.257844778429
tcga-atac,32,2048,4096,9091.22382119866
tcga-atac,32,2048,8192,3000.1148538672333
tcga-atac,32,2048,8192,5068.48084943282
tcga-atac,32,2048,8192,9591.771271780746
tcga-atac,32,2048,8192,12881.56528583859
tcga-atac,32,2048,8192,12790.071972748628
tcga-atac,32,2048,16384,3743.102586064695
tcga-atac,32,2048,16384,5688.705012884289
tcga-atac,32,2048,16384,15602.243460763788
tcga-atac,32,2048,16384,16021.921950866874
tcga-atac,32,2048,16384,15062.816765251497
tcga-atac,32,2048,32768,21089.761490689216
tcga-atac,32,2048,32768,21761.327243334777
tcga-atac,32,2048,32768,21106.428065362303
tcga-atac,32,2048,32768,20892.778523787027
tcga-atac,32,2048,32768,20961.972988132482
tcga-atac,32,2048,65536,10369.08851077855
tcga-atac,32,2048,65536,23370.64692616433
tcga-atac,32,2048,65536,23597.99024976982
tcga-atac,32,2048,65536,5107.797520328826
tcga-atac,32,2048,65536,13262.595139610274
tcga-atac,16,16384,524288,2665.307989666585
tcga-atac,16,16384,524288,2557.71365768656
tcga-atac,16,16384,524288,3423.0924344314917
tcga-atac,16,16384,524288,3719.687595334864
tcga-atac,16,16384,524288,4234.291487566119
tcga-atac,32,2048,131072,12374.966693469845
tcga-atac,32,2048,131072,26150.29688813759
tcga-atac,32,2048,131072,25706.840633823125
tcga-atac,32,2048,131072,26346.592076463283
tcga-atac,32,2048,131072,7715.024027442691
tcga-atac,32,2048,262144,20538.882454704457
tcga-atac,32,2048,262144,26833.558779643983
tcga-atac,32,2048,262144,20582.15113924376
tcga-atac,32,2048,262144,23613.743618623746
tcga-atac,32,2048,262144,26015.755662985386
tcga-atac,32,2048,524288,10115.517433365743
tcga-atac,32,2048,524288,9887.925113346922
tcga-atac,32,2048,524288,10502.183816849523
tcga-atac,32,2048,524288,11455.11087749484
tcga-atac,32,2048,524288,13169.66758325865
tcga-atac,16,1048576,8192,4553.891295698904
tcga-atac,16,1048576,8192,4590.245035371919
tcga-atac,16,1048576,8192,6107.320392316964
tcga-atac,16,1048576,8192,8504.472183478412
tcga-atac,16,1048576,8192,7660.306699640196
tcga-atac,32,2048,1048576,9970.920194970477
tcga-atac,32,2048,1048576,10852.723358340221
tcga-atac,32,2048,1048576,9105.442405116532
tcga-atac,32,2048,1048576,10850.098317612155
tcga-atac,32,2048,1048576,28346.932555882093
tcga-atac,32,2048,2097152,7712.354083388391
tcga-atac,32,2048,2097152,7555.999472861736
tcga-atac,32,2048,2097152,7999.1039481495345
tcga-atac,32,2048,2097152,8286.844374568042
tcga-atac,32,2048,2097152,7839.714560259327
tcga-atac,32,16384,64,6713.791946721669
tcga-atac,32,16384,64,9095.18422637268
tcga-atac,32,16384,64,9390.988877975318
tcga-atac,32,16384,64,9349.57066410072
tcga-atac,32,16384,64,9344.531063317052
tcga-atac,32,16384,128,14669.498529610126
tcga-atac,32,16384,128,15037.523493587736
tcga-atac,32,16384,128,15157.188135687918
tcga-atac,32,16384,128,15031.67490769699
tcga-atac,32,16384,128,15321.434802372129
tcga-atac,32,16384,256,19009.282098428277
tcga-atac,32,16384,256,21999.410269496228
tcga-atac,32,16384,256,23904.704133518808
tcga-atac,32,16384,256,24017.552479047747
tcga-atac,32,16384,256,20123.298193936156
tcga-atac,32,16384,512,10374.694894735043
tcga-atac,32,16384,512,9837.881945081426
tcga-atac,32,16384,512,9147.588259501214
tcga-atac,32,16384,512,9307.371156213287
tcga-atac,32,16384,512,10316.42716280447
tcga-atac,32,16384,1024,13070.459448133712
tcga-atac,32,16384,1024,13861.707733944259
tcga-atac,32,16384,1024,2789.187050757042
tcga-atac,32,16384,1024,7313.296671740247
tcga-atac,32,16384,1024,15068.613101244153
tcga-atac,32,16384,2048,22717.19483019965
tcga-atac,32,16384,2048,20924.201009432156
tcga-atac,32,16384,2048,19707.25964528419
tcga-atac,32,16384,2048,4936.905256936238
tcga-atac,32,16384,2048,7687.175224614421
tcga-atac,32,16384,4096,32256.72376377905
tcga-atac,32,16384,4096,32002.747235096664
tcga-atac,32,16384,4096,31553.454216843973
tcga-atac,32,16384,4096,31060.001813579835
tcga-atac,32,16384,4096,32185.9183408651
tcga-atac,32,16384,8192,32492.25859885749
tcga-atac,32,16384,8192,32749.49307555556
tcga-atac,32,16384,8192,31743.153040405283
tcga-atac,32,16384,8192,4723.581883398201
tcga-atac,32,16384,8192,31818.480822543163
tcga-atac,32,16384,16384,26235.18158664873
tcga-atac,32,16384,16384,9498.977975430878
tcga-atac,32,16384,16384,21820.273052218792
tcga-atac,32,16384,16384,36031.69834988823
tcga-atac,32,16384,16384,29968.489911395136
tcga-atac,32,16384,32768,12271.469884768076
tcga-atac,32,16384,32768,17620.17279919919
tcga-atac,32,16384,32768,21156.89813543679
tcga-atac,32,16384,32768,14452.862686009834
tcga-atac,32,16384,32768,22035.521016017126
tcga-atac,32,2048,4194304,7621.938895552554
tcga-atac,32,2048,4194304,7936.966765064924
tcga-atac,32,2048,4194304,12458.192495215506
tcga-atac,32,2048,4194304,12775.893408258351
tcga-atac,32,2048,4194304,10704.029403268889
tcga-atac,32,16384,65536,16534.51026185406
tcga-atac,32,16384,65536,12127.254422632903
tcga-atac,32,16384,65536,13348.397002232314
tcga-atac,32,16384,65536,13024.592351721896
tcga-atac,32,16384,65536,25479.770184566893
tcga-atac,32,16384,131072,13039.33507129288
tcga-atac,32,16384,131072,11579.755570464062
tcga-atac,32,16384,131072,12908.069386105984
tcga-atac,32,16384,131072,12988.661816728205
tcga-atac,32,16384,131072,11917.622824329046
tcga-atac,32,16384,262144,13918.725117253392
tcga-atac,32,16384,262144,12953.143030409867
tcga-atac,32,16384,262144,21181.061813103333
tcga-atac,32,16384,262144,12091.40196830989
tcga-atac,32,16384,262144,16174.064456999702
tcga-atac,32,131072,8,2254.73863179264
tcga-atac,32,131072,8,3180.1284898484264
tcga-atac,32,131072,8,7348.052520530456
tcga-atac,32,131072,8,7450.3135090346
tcga-atac,32,131072,8,7452.211035099099
tcga-atac,32,131072,16,10622.124825794648
tcga-atac,32,131072,16,11175.127806750534
tcga-atac,32,131072,16,10808.784081333259
tcga-atac,32,131072,16,11627.517907626434
tcga-atac,32,131072,16,11412.7853614551
tcga-atac,32,131072,32,16129.514447131789
tcga-atac,32,131072,32,18981.196932746974
tcga-atac,32,131072,32,16826.283116596547
tcga-atac,32,131072,32,15559.737197558507
tcga-atac,32,131072,32,18585.56643061979
tcga-atac,32,131072,64,16052.072046572795
tcga-atac,32,131072,64,17276.789136583015
tcga-atac,32,131072,64,17485.30939877682
tcga-atac,32,131072,64,14436.357332316737
tcga-atac,32,131072,64,16690.76179635388
tcga-atac,32,131072,128,8938.134967150221
tcga-atac,32,131072,128,19513.529703848093
tcga-atac,32,131072,128,20152.744046617947
tcga-atac,32,131072,128,20450.194654704857
tcga-atac,32,131072,128,21313.71540675429
tcga-atac,32,131072,256,28718.23533353749
tcga-atac,32,131072,256,29677.342752463323
tcga-atac,32,131072,256,29395.246002883672
tcga-atac,32,131072,256,28463.632166882984
tcga-atac,32,131072,256,22978.990961817868
tcga-atac,32,131072,512,36018.106540661734
tcga-atac,32,131072,512,36828.583430031205
tcga-atac,32,131072,512,37403.16722710839
tcga-atac,32,131072,512,38359.67635841987
tcga-atac,32,131072,512,35203.590883773235
tcga-atac,32,131072,1024,11817.35759640872
tcga-atac,32,131072,1024,20659.74769624641
tcga-atac,32,131072,1024,31111.33310570472
tcga-atac,32,131072,1024,43763.1722083909
tcga-atac,32,131072,1024,41447.21591632255
tcga-atac,32,131072,2048,45280.09997410887
tcga-atac,32,131072,2048,6575.895070202165
tcga-atac,32,131072,2048,25876.20858533962
tcga-atac,32,131072,2048,39576.54771986352
tcga-atac,32,131072,2048,43599.94623150497
tcga-atac,32,131072,4096,17553.060371145853
tcga-atac,32,131072,4096,48253.894155094385
tcga-atac,32,131072,4096,49542.418212629476
tcga-atac,32,131072,4096,8767.658408279118
tcga-atac,32,131072,4096,47481.53304334277
tcga-atac,32,131072,8192,36570.03578799982
tcga-atac,32,131072,8192,12625.994381578043
tcga-atac,32,131072,8192,12368.073168319615
tcga-atac,32,131072,8192,47917.77787527324
tcga-atac,32,131072,8192,11707.258872070764
tcga-atac,32,131072,16384,13797.024681929888
tcga-atac,32,131072,16384,13481.632658138851
tcga-atac,32,131072,16384,22993.429690436067
tcga-atac,32,131072,16384,16786.13620262216
tcga-atac,32,131072,16384,12324.35535063222
tcga-atac,32,131072,32768,16861.386358835593
tcga-atac,32,131072,32768,13766.022245868124
tcga-atac,32,131072,32768,11391.063231045851
tcga-atac,32,131072,32768,13462.158474299576
tcga-atac,32,131072,32768,21052.711252238405
tcga-atac,32,16384,524288,7668.203726817225
tcga-atac,32,16384,524288,7412.572158684537
tcga-atac,32,16384,524288,6422.52873828988
tcga-atac,32,16384,524288,6187.998285164397
tcga-atac,32,16384,524288,5933.758944763051
tcga-atac,32,1048576,2,6642.314817315907
tcga-atac,32,1048576,2,6516.609366753151
tcga-atac,32,1048576,2,6977.709470200086
tcga-atac,32,1048576,2,6945.38866917903
tcga-atac,32,1048576,2,6332.197655717367
tcga-atac,32,1048576,4,13119.5991401199
tcga-atac,32,1048576,4,14143.34304453406
tcga-atac,32,1048576,4,13751.164900524662
tcga-atac,32,1048576,4,12105.265213658258
tcga-atac,32,1048576,4,14897.320074655447
tcga-atac,32,1048576,8,12100.68967947714
tcga-atac,32,1048576,8,11022.412510774056
tcga-atac,32,1048576,8,11461.167520537203
tcga-atac,32,1048576,8,11263.099716145744
tcga-atac,32,1048576,8,11982.218573243883
tcga-atac,32,1048576,16,18592.042594823783
tcga-atac,32,1048576,16,19105.50247988798
tcga-atac,32,1048576,16,18215.645964018408
tcga-atac,32,1048576,16,17975.19267810708
tcga-atac,32,1048576,16,19420.85276382351
tcga-atac,32,1048576,32,25888.61959563416
tcga-atac,32,1048576,32,25282.6191609552
tcga-atac,32,1048576,32,26519.87876710954
tcga-atac,32,1048576,32,24884.283709247637
tcga-atac,32,1048576,32,25253.38391251282
tcga-atac,32,1048576,64,34503.5872737028
tcga-atac,32,1048576,64,34374.73090688504
tcga-atac,32,1048576,64,30582.259700412174
tcga-atac,32,1048576,64,19565.96990845088
tcga-atac,32,1048576,64,5312.826784441358
tcga-atac,32,1048576,128,34187.472820578034
tcga-atac,32,1048576,128,5037.583719304915
tcga-atac,32,1048576,128,26188.50036395795
tcga-atac,32,1048576,128,34651.89346299621
tcga-atac,32,1048576,128,35536.25194184414
tcga-atac,32,1048576,256,35472.57993329858
tcga-atac,32,1048576,256,36711.10519074146
tcga-atac,32,1048576,256,7484.793086662663
tcga-atac,32,1048576,256,36722.40929535582
tcga-atac,32,1048576,256,36049.30803932543
tcga-atac,32,1048576,512,19271.469623874513
tcga-atac,32,1048576,512,10388.935078698676
tcga-atac,32,1048576,512,18041.040255956057
tcga-atac,32,1048576,512,41398.83991232635
tcga-atac,32,1048576,512,12899.825620675643
tcga-atac,32,131072,65536,12964.205303273267
tcga-atac,32,131072,65536,11384.61482087682
tcga-atac,32,131072,65536,16419.722944022757
tcga-atac,32,131072,65536,15188.955631289124
tcga-atac,32,131072,65536,12901.951054517553
tcga-atac,32,1048576,1024,12148.270926762605
tcga-atac,32,1048576,1024,31262.18690727755
tcga-atac,32,1048576,1024,41309.84171899521
tcga-atac,32,1048576,1024,41153.03016502334
tcga-atac,32,1048576,1024,40754.537834774244
tcga-atac,32,1048576,2048,39039.7871514373
tcga-atac,32,1048576,2048,16551.22536219111
tcga-atac,32,1048576,2048,18153.014274952053
tcga-atac,32,1048576,2048,15166.934748958163
tcga-atac,32,1048576,2048,18389.108460422518
tcga-atac,32,1048576,4096,10758.809956094408
tcga-atac,32,1048576,4096,10888.378972704877
tcga-atac,32,1048576,4096,8543.822378644361
tcga-atac,32,1048576,4096,9105.091986283003
tcga-atac,32,1048576,4096,9260.884947681974
tcga-atac,32,1048576,8192,11025.459905590034
tcga-atac,32,1048576,8192,8880.792856293929
tcga-atac,32,1048576,8192,16566.184376955858
tcga-atac,32,1048576,8192,15151.155279386081
tcga-atac,32,1048576,8192,16639.960420589043
tcga-atac,64,2048,512,3436.2593792161024
tcga-atac,64,2048,512,3431.6570910016585
tcga-atac,64,2048,512,3610.881482927595
tcga-atac,64,2048,512,3653.9102275687387
tcga-atac,64,2048,512,3511.464092922392
tcga-atac,64,2048,1024,3927.766960302395
tcga-atac,64,2048,1024,4632.142700201154
tcga-atac,64,2048,1024,4374.13476974077
tcga-atac,64,2048,1024,4341.865052462424
tcga-atac,64,2048,1024,4339.867548706308
tcga-atac,64,2048,2048,4875.072955564282
tcga-atac,64,2048,2048,4943.862118793873
tcga-atac,64,2048,2048,5049.781165952976
tcga-atac,64,2048,2048,5102.793126995083
tcga-atac,64,2048,2048,5064.285555714356
tcga-atac,64,2048,4096,5995.444882966718
tcga-atac,64,2048,4096,5700.120927997143
tcga-atac,64,2048,4096,5644.49544679359
tcga-atac,64,2048,4096,5531.797768175393
tcga-atac,64,2048,4096,5632.751006836551
tcga-atac,64,2048,8192,8310.546830473535
tcga-atac,64,2048,8192,8106.94228781538
tcga-atac,64,2048,8192,7949.077079082619
tcga-atac,64,2048,8192,7790.259384276951
tcga-atac,64,2048,8192,7674.741325481517
tcga-atac,64,2048,16384,11739.315573066673
tcga-atac,64,2048,16384,11387.049939453278
tcga-atac,64,2048,16384,11745.530153584348
tcga-atac,64,2048,16384,11424.054331832987
tcga-atac,64,2048,16384,12224.366686119085
tcga-atac,64,2048,32768,18791.040861712507
tcga-atac,64,2048,32768,17835.103810950404
tcga-atac,64,2048,32768,18513.2591347041
tcga-atac,64,2048,32768,18798.875581230466
tcga-atac,64,2048,32768,18236.035750730625
tcga-atac,64,2048,65536,22465.56903998056
tcga-atac,64,2048,65536,22904.052391152367
tcga-atac,64,2048,65536,23333.86837839144
tcga-atac,64,2048,65536,23240.488274472256
tcga-atac,64,2048,65536,22735.189319636713
tcga-atac,64,2048,131072,25726.507972471594
tcga-atac,64,2048,131072,25576.365329078388
tcga-atac,64,2048,131072,25500.20359073023
tcga-atac,64,2048,131072,25719.538113512626
tcga-atac,64,2048,131072,25610.047121592397
tcga-atac,64,2048,262144,29001.808500838964
tcga-atac,64,2048,262144,29240.812919990087
tcga-atac,64,2048,262144,29224.085602876316
tcga-atac,64,2048,262144,29352.252878471518
tcga-atac,64,2048,262144,29990.484355233777
tcga-atac,64,2048,524288,29196.03342067927
tcga-atac,64,2048,524288,29189.33368080883
tcga-atac,64,2048,524288,28896.617788721036
tcga-atac,64,2048,524288,29207.801486397988
tcga-atac,64,2048,524288,28954.369979497093
tcga-atac,64,2048,1048576,29980.105081399735
tcga-atac,64,2048,1048576,29560.62251427632
tcga-atac,64,2048,1048576,29697.447572827874
tcga-atac,64,2048,1048576,29828.776812524487
tcga-atac,64,2048,1048576,29625.961045000695
tcga-atac,64,2048,2097152,15344.522190848327
tcga-atac,64,2048,2097152,16709.618508513355
tcga-atac,64,2048,2097152,14958.206987961878
tcga-atac,64,2048,2097152,15651.951052715624
tcga-atac,64,2048,2097152,15352.70766301998
tcga-atac,64,2048,4194304,12636.912340933799
tcga-atac,64,2048,4194304,12510.85390841005
tcga-atac,64,2048,4194304,12282.633035461111
tcga-atac,64,2048,4194304,9766.1683485941
tcga-atac,64,2048,4194304,9679.45652913328
tcga-atac,64,16384,64,3771.7643260265295
tcga-atac,64,16384,64,4184.081925413693
tcga-atac,64,16384,64,4233.935911961465
tcga-atac,64,16384,64,4215.9725604937785
tcga-atac,64,16384,64,4215.026195855839
tcga-atac,64,16384,128,4904.240936979422
tcga-atac,64,16384,128,5300.686188028508
tcga-atac,64,16384,128,5369.7033541366645
tcga-atac,64,16384,128,5128.903935786895
tcga-atac,64,16384,128,5015.141749126561
tcga-atac,64,16384,256,11885.48474151498
tcga-atac,64,16384,256,11734.423005296321
tcga-atac,64,16384,256,11654.082010524218
tcga-atac,64,16384,256,10960.144265831535
tcga-atac,64,16384,256,11546.907236935236
tcga-atac,64,16384,512,7369.985622151335
tcga-atac,64,16384,512,6403.09873725997
tcga-atac,64,16384,512,6348.7268165822825
tcga-atac,64,16384,512,6516.045349157368
tcga-atac,64,16384,512,6409.372597645948
tcga-atac,64,16384,1024,10015.40231232471
tcga-atac,64,16384,1024,9131.624710023112
tcga-atac,64,16384,1024,8862.196428961912
tcga-atac,64,16384,1024,9204.042355709506
tcga-atac,64,16384,1024,9103.37519425296
tcga-atac,64,16384,2048,15211.767180879833
tcga-atac,64,16384,2048,13707.268241402575
tcga-atac,64,16384,2048,13469.31824380568
tcga-atac,64,16384,2048,14009.847790264539
tcga-atac,64,16384,2048,14556.693146386151
tcga-atac,64,16384,4096,29196.347831120656
tcga-atac,64,16384,4096,29425.979945048533
tcga-atac,64,16384,4096,32020.78381646453
tcga-atac,64,16384,4096,31396.11862573729
tcga-atac,64,16384,4096,31549.333590890245
